75436593,"[1047967283, 3033694655, 997929928, 4172382349, 934970634, 2653923514]"
76313799,"[2642707561, 268233790, 673098017, 2149464820, 1203717384, 1469291456, 1269035551]"
77627621,"[2429151401, 3826292515, 3258757385, 3258757385, 4269687196, 724969489]"
80365330,"[2431677639, 514153585, 559618821, 218221722, 2806565970, 3302719635]"
81053968,"[1544421101, 2153037761, 1767325091, 3289683998, 3963798906, 2465528861]"
87299174,"[3819567837, 4002798045, 1271330281, 3789029184, 3680209340]"
92401917,"[2823343043, 2108188468, 949540452, 1423412400, 3472004495, 693857041]"
93148987,"[955398943, 1600413013, 2382247676, 3326401128, 602394192, 518477191, 2235632935]"
94142526,"[1545194399, 1356197621, 467130966, 2757258727, 990256291, 551112142, 873255426]"
96920130,"[615488222, 2429675854, 2628680570, 450130761, 1241270051, 1776393554]"
97062150,"[2073609284, 3849306291, 2498491194, 3950589515, 268233790, 2007279414]"
99141124,"[3180156897, 2953583082, 3488277311, 299139894, 2724941310, 392383010, 2803078645]"
103955826,"[3949611603, 178831464, 424521338, 3726270158, 3581275802, 2130616732, 2643833505]"
105347632,"[4001241592, 2182496817, 366857842, 738076221, 186107339, 2679521343, 1558280207, 1767661989, 3376050735, 2626832189, 2708627209, 3892571955, 3525619764, 2257585691]"
109457319,"[1600413013, 955398943, 1532377761, 1044854627, 2776566965, 1832462541, 426902061, 3632072502]"
110128780,"[955398943, 1532377761, 1390707377, 2529072432, 3565166403, 3855266116]"
110342379,"[861118590, 642644408, 3295999782, 1530709861, 784509544, 3770119781, 97217712, 3183605169, 982153847, 633659090, 252563955, 2130616732, 1641491432]"
113021847,"[1334001859, 2389263741, 955398943, 2214347761, 1604908519, 2643833505, 2933717037, 278651783, 424727744]"
118243744,"[259600765, 718107120, 3731778741, 196924436, 2755327289, 2816622892, 3271725028]"
122743553,"[3281130769, 1845786756, 152418051, 1528500344, 3922290830, 44607617]"
128581247,"[3022634670, 2153037761, 1386404286, 4219761316, 3754394539, 498238691]"
130441156,"[2856764723, 2277754128, 3251218411, 1012343640, 1810485930, 642907744]"
131621903,"[496131340, 1731351853, 2218325768, 1788874248, 900803265, 2509086570, 2873249283]"
137002204,"[2428145712, 3251813967, 1718413929, 1501679119, 1812117472, 4125420656]"
138126692,"[3048578499, 3849306291, 1587116147, 268233790, 312761834, 952519340, 2007279414]"
139480407,"[955398943, 1993111201, 1532377761, 4123796524, 4260484947, 1779648453, 3632072502, 3802870894]"
141849067,"[3048578499, 3849306291, 268233790, 952519340, 1269035551, 2007279414]"
146035325,"[2906696294, 3113660150, 2153037761, 599395378, 1520335024, 486546531, 3470999302]"
147627126,"[2698678033, 3488779034, 3504788955, 3702049129, 703370904, 4136385770]"
149914134,"[1269035551, 1816813281, 2007279414, 3849306291, 2498491194, 1076364848]"
151534919,"[2401458775, 4004100709, 2133183406, 3913403716, 2643833505, 1361307272, 907302600]"
160230482,"[3309338938, 1902753965, 3776957253, 2498491194, 2149464820, 4244463632, 952519340, 1269035551, 1076364848, 2007279414]"
160673392,"[2803195749, 3343711990, 198166767, 702971420, 1133385189, 1448086840]"
166773493,"[1844176380, 268233790, 4080944038, 2149464820, 1269035551, 2007279414]"
167608261,"[1271330281, 2132888830, 3229573153, 3680209340, 4002798045, 1838843061]"
168520465,"[1212947698, 2490603461, 3047285147, 1425335642, 3263622673, 263253434, 3429508261, 1133385189, 633659090, 2130616732]"
176349030,"[3575536012, 2824762134, 4224104772, 4133637044, 791187416, 116205891]"
178408585,"[2803195749, 2479111332, 1427467626, 3249170164, 1699561506, 3066409179, 2628680570, 2120779072, 450130761]"
180191037,"[3663077452, 3989395314, 105414247, 3492796375, 2718272622, 987194908, 2827721613, 1300982397, 3555408068, 2286605851, 2171670615, 4241740470, 3464625870, 4250174466, 3267801312, 2586617318, 2491497470, 2580599648, 4275430082, 2241189246, 2520708953, 1340225642, 453613647, 746497547, 1656059935, 1690995478, 517636552, 3260635116, 1049315016, 527677263, 3342533717, 3611020962, 144836311, 442600417, 273902811, 4057581717, 3375367183, 1487776549, 1287096175, 1035926205, 2139851240, 1745394194, 3153590943, 856829354]"
181961047,"[3928440935, 4036898534, 990606533, 473090869, 699952923, 4142448875, 364572656]"
182290053,"[2401458775, 955398943, 3731940597, 2529072432, 2643833505, 2130616732]"
183980147,"[2905904014, 1677917066, 1710908750, 628034280, 638380151, 4195311930]"
188875346,"[3863879024, 559618821, 3045187509, 1488068589, 2806565970, 146533907]"
192951763,"[719337372, 1205670273, 2368083210, 1527128646, 3626560268, 2259285302, 2927716511, 1154762179, 1641491432]"
195055182,"[1466704967, 353933726, 2829598154, 2913407142, 2438057172, 460112184]"
207382248,"[2700675460, 3770158409, 457574593, 1219797368, 1252467098, 3424643087, 4190936606, 2178346412, 3315807711]"
207614139,"[1507489572, 2374301539, 4092123930, 1427701461, 2057236313, 2006849293, 850932284, 1128270383, 2680798411, 188202951, 3218113289, 4275430082, 3900897464, 1941775540, 627952525, 3628169071, 870899349, 104070, 4217652951, 2671682966, 1421721293, 655514048, 446911604, 667664881, 1051329292, 4170509642, 3338909495, 3251235057, 2090096046, 361866379, 2485173442, 1748949720, 2847457373, 4200813892, 4097912049, 722924797, 2878945881, 1397515488, 3305677128, 610427555, 2378205890, 3073190206, 4041957671, 3323741493, 3084875554, 910713526, 1035926205, 4007892577, 422777830, 2896451394, 3631925742, 2384130097, 882329142, 3523548061, 3208056309, 1258222204, 2689936663, 1506510838, 2411388169, 3870329460, 951253136]"
211046503,"[1859823732, 2352676247, 1845786756, 152418051, 1922937308, 4203627753, 2993316611]"
212922688,"[915403718, 1060275544, 2923175068, 3779243813, 588161010, 1776393554]"
214127647,"[536059045, 3232226488, 1553171836, 3576964854, 2374000439, 2246509963, 843844488]"
215509633,"[1201353948, 1665697394, 3964744624, 1942535569, 2453084502, 2095651101]"
216180088,"[1620441934, 642644408, 4227563271, 633659090, 2130616732, 2569748465]"
216475936,"[915403718, 2916384076, 3395117104, 2628680570, 2120779072, 1776393554]"
218125888,"[2482084054, 714391510, 1352928000, 1960313393, 2473561029, 2374825098]"
221717938,"[670911742, 173873072, 2724704266, 455681982, 3708050271, 2626284779]"
222319155,"[810618772, 1816813281, 2528133963, 4070745483, 236468864, 1262111436, 1269035551, 2445964998, 2007279414]"
223257533,"[650745497, 989190365, 1845786756, 4232519602, 318178573, 1597380017]"
223726744,"[4024909366, 3570065282, 4014751562, 324581869, 3388406764, 53377121]"
227195072,"[719337372, 1332759137, 1390707377, 2627346430, 643346765, 4200394007]"
227629516,"[2139975650, 137370544, 4118034742, 2193202466, 2558187761, 291670090]"
233871977,"[1900273727, 110436673, 2913407142, 3846588922, 2806565970, 2415873572, 3135302883]"
237595480,"[3830149886, 3352558065, 798216299, 2098413475, 3211583806, 3911584808, 3691099181]"
240047100,"[2286605851, 1960796894, 3751052678, 463677310, 2779143636, 4084837460, 153563227]"
242737714,"[4219250662, 2695404171, 1486375750, 601922837, 1061411905, 1100158098]"
253594379,"[959956049, 52238789, 1771863286, 4002702641, 2126954914, 753115138, 3643219070]"
254874841,"[2484041898, 1182519871, 2246530176, 800817451, 3984402070, 4070118191]"
256035140,"[2401458775, 1752177173, 3868972599, 771676713, 2643833505, 907302600]"
265212492,"[730958187, 2490603461, 1532377761, 955398943, 1332759137, 642644408, 1242409753, 3868972599, 1390707377, 643346765, 2643833505, 2130616732, 2529072432, 907302600]"
269394305,"[353933726, 3686258067, 839969661, 4201499448, 829096016, 2415873572]"
282335733,"[389352533, 1757785738, 3631375832, 1498021187, 1498021187, 1819771813, 2952103933, 2081433153, 2075203466, 2818297089, 3282413042, 2460469485]"
282865908,"[1529892177, 2639713154, 491217075, 1542554878, 2956620650, 2692716579]"
283032695,"[2073609284, 3048578499, 3950589515, 952519340, 782683695, 2007279414]"
285396757,"[2355645674, 2437756221, 62454085, 965900163, 1447796967, 1397855471, 1444394097]"
293229720,"[861118590, 1471140446, 955398943, 960369551, 3735036412, 2529072432]"
293887296,"[3480624055, 1196882187, 2279603197, 2175450462, 1255629030, 3601196821]"
308413891,"[3339219031, 3984042837, 650745497, 1845786756, 3433414618, 1597380017, 2668074570]"
312929114,"[3771678348, 2434392105, 2677373659, 1619124698, 635082373, 1014040686]"
316066613,"[955398943, 1532377761, 352751137, 815464504, 1600413013, 1044854627, 2142755647]"
320069736,"[771191112, 566911676, 1969654251, 418356174, 330901309, 382018152]"
320767777,"[2526340332, 3331152144, 2153037761, 3663891590, 3557047071, 953356488]"
322208106,"[893326926, 1733693317, 3355635947, 4093453508, 587628640, 1771863286]"
324467789,"[2490483153, 1361307272, 2529072432, 2977166421, 3352525870, 4058794884]"
332906681,"[496222761, 2876312334, 2292989534, 25712446, 65967887, 2457518837, 1953910932, 1383961059]"
352560129,"[3213069097, 2625858033, 1680782785, 695330828, 2615982486, 1468625690]"
355445705,"[2781631934, 1267505164, 2491808242, 411244492, 2173608003, 2178047697]"
356982085,"[2073609284, 2498491194, 4244463632, 1151525474, 1203717384, 2007279414]"
367845178,"[1902753965, 1151525474, 2498491194, 2149464820, 1269035551, 1203717384, 2007279414]"
369085214,"[3857059746, 680133573, 2272220944, 278754212, 205658920, 2588481601]"
378788595,"[3048578499, 3849306291, 3950589515, 1451401793, 268233790, 1269035551, 2007279414]"
380985803,"[3849306291, 268233790, 3103100779, 2149464820, 1269035551, 2007279414]"
393556601,"[1909674835, 224130184, 2521530848, 4268612133, 1311175038, 511414715]"
394596900,"[999921036, 3600661659, 1329734614, 1516435079, 3403063185, 3355352784, 2463095611, 1872379613, 1361741648, 1487572967, 3735036412, 3502397803, 2164892567, 3334994462]"
395260483,"[2428145712, 2168553474, 675888033, 4203627753, 4125420656, 899234866]"
396008921,"[719337372, 1205670273, 2338976654, 3359524298, 739617054, 1689486051]"
400629571,"[1586739051, 2532840945, 3095369567, 3656509214, 1525583872, 249613929, 108743814, 1572089933]"
400738124,"[2434297340, 3791528158, 2104037286, 3236930768, 2754334442, 810563397]"
402625828,"[867618575, 2398475187, 915403718, 2979828712, 2168006553, 1448086840]"
403920458,"[697614185, 3476820940, 3352427003, 1853069366, 2401113510, 3925067644]"
404226314,"[1205670273, 496131340, 1731351853, 230117918, 2218325768, 2652503309, 3929507420]"
423190387,"[955398943, 1532377761, 1092072561, 1600413013, 2763790767, 4253067577, 1044854627]"
424866781,"[955398943, 1532377761, 1390707377, 2262994085, 2529072432, 3632072502, 3926022702]"
428619631,"[1205670273, 22235632, 1028836917, 330268607, 3565166403, 1395640727, 3858223520]"
430443066,"[1471140446, 1673895160, 2645454646, 1003581545, 1773230862, 2618739853]"
431992802,"[4128174743, 3222968781, 1482566945, 2753607556, 1181449211, 2659763559, 3385444012]"
432362044,"[2391976137, 3403133817, 2584922845, 3977593907, 655973227, 2476622244]"
433510318,"[3309338938, 1844176380, 3103100779, 4244463632, 952519340, 2007279414]"
436276762,"[3849306291, 673098017, 2418142030, 1269035551, 1076364848, 2007279414]"
441120644,"[2689439975, 3737890862, 3194920967, 4205761284, 430455309, 3730940322, 2662849125]"
442080465,"[2549322104, 3776957253, 1076364848, 1269035551, 2007279414]"
454881517,"[719337372, 2338976654, 3875231517, 3830416827, 3523215136, 2279381833, 3254991059]"
455279111,"[1988626107, 703064173, 1802112841, 2724103445, 3643976476, 1774186113, 1085187036, 3505964751]"
457159668,"[221202458, 1205670273, 1635880727, 1948173913, 2689622376, 2811328031]"
457456094,"[2994891113, 1886452892, 2126954914, 1728390960, 4158859973, 753115138, 3691092140]"
460024134,"[2856764723, 955398943, 783839520, 620729001, 899668139, 818027743, 927649908, 3417330881, 3399301092]"
462450211,"[4194316975, 2477995738, 2320194649, 2860184053, 186124210, 2534729330, 4131245770, 3950787980]"
465739517,"[2379766619, 1933542442, 268233790, 3526163305, 1076364848]"
469116393,"[2042699691, 1744782612, 333290432, 1693723804, 568700686, 3491186803]"
473558899,"[3048578499, 2149464820, 1269035551, 1076364848, 1270020700, 1203717384, 2007279414]"
474339142,"[3378996021, 2717151070, 3403063185, 3528817063, 4183789134, 3130359578, 2530774373, 2415873572]"
483141559,"[3187773396, 2143656308, 2303635604, 1101073006, 3601943023, 3581275802]"
485626279,"[1421210499, 989190365, 1845786756, 4232519602, 1922937308, 152418051]"
487468823,"[2490233992, 3920130677, 559618821, 1283564583, 2029179615, 3731945988]"
489332113,"[2536770547, 1533039925, 3863201568, 1805425126, 600370874, 3856018417, 3826153788, 129433063, 3687051315, 2692655173, 3026103760, 1631290673, 1524039717, 3762897868, 3380616735, 1396819417, 3194641622, 3095347558, 4220107080]"
491496715,"[889048145, 3789029184, 3680209340, 3061997378, 244220291]"
491840802,"[4072954907, 1211578449, 4280897548, 1801025265, 25927492, 891266900]"
498762190,"[3799396636, 1549968811, 1394911305, 1448478614]"
500590864,"[2345395514, 268233790, 4087098830, 2149464820, 1203717384, 2007279414]"
502787831,"[152418051, 2428145712, 3984042837, 3841472085, 1501679119]"
504326263,"[2920431298, 745914541, 2471195693, 3790866767, 3320505228]"
507590029,"[2153037761, 745914541, 3199229320, 2978312627, 130493588, 93291131, 87962584, 622003251]"
507841367,"[2092805628, 585602638, 4002702641, 2193505055, 3437341442, 2422059390]"
511678471,"[955398943, 1261820355, 1578063348, 2608367718, 2936461848, 4006924083, 4163453351, 1600413013, 2437630462, 1138354613, 1557387709, 1159109322, 2601678976, 1995705410, 1583917689, 3932617564, 313343082, 2839787601, 1764873344]"
513061191,"[1145767321, 776270146, 3227007422, 3581193856, 591309308, 98243387]"
515293671,"[1765518101, 2374268348, 3345954341, 3941967194, 738484716, 668426704, 4058800014, 222208452, 2169511921, 1270937556]"
516201949,"[1900273727, 2424242179, 3501509607, 4201499448, 2806565970, 1488068589]"
521412534,"[1353065742, 952519340, 516796945, 1076364848, 1269035551, 2007279414]"
521893181,"[3899655467, 1281642334, 1634994103, 438311948, 4219488434, 1548231595]"
524529500,"[177193417, 3964060639, 3863879024, 176458041, 2767814706, 2755536008]"
532014578,"[955398943, 1600413013, 2776927174, 602394192, 2529072432, 2153348068]"
536673024,"[1466704967, 2645301517, 3581275802, 2120779072, 3395117104, 1488068589, 939765972]"
538998251,"[2232765899, 724636212, 2567184413, 572783070, 1940265937, 236468864]"
541187878,"[1333560242, 1333560242, 1159050153, 1159050153, 3643257179, 3643257179, 1721071411, 3454922346, 3454922346, 3335153331, 3335153331]"
543735376,"[2795993128, 3692401116, 3480624055, 3302719635, 1914791953, 4140154751]"
546007936,"[955398943, 3359524298, 2774259276, 1600413013, 2763790767, 3314895954, 1517488130, 2529072432, 2873249283]"
547127090,"[86565862, 905634841, 214368201, 872988283, 1672450656, 2970420751]"
547302435,"[1752177173, 2915662989, 4267869375, 2746202243, 1128274822, 2865762984, 440098296]"
547476091,"[1915380946, 1234490218, 1983407490, 2227701444, 4217931794, 2183498812]"
554693050,"[3144013743, 799782433, 44607617, 1116367368, 152418051, 3645508095, 1528500344, 1597380017, 3281130769, 383607907]"
555727671,"[955398943, 955398943, 1532377761, 1390707377, 771676713, 711611185, 1361307272, 2529072432, 602394192, 1569838328, 3632072502, 1641491432]"
559905447,"[2803195749, 3968395368, 131920762, 691689316, 393162138, 2671865684, 407061424, 3256009463, 4021275605, 2415873572]"
562762742,"[2053603846, 157721960, 1091316601, 4133446399, 2121427459, 179656397, 3174177804]"
562786011,"[955398943, 1530709861, 1600413013, 97217712, 3183605169, 2643833505]"
567536219,"[1784859939, 1476247853, 3191079645, 801956327, 622559859, 4150303789]"
569486651,"[3349548561, 843570927, 2806565970, 1494513322, 218221722, 1448086840]"
572449222,"[1695480317, 2633697384, 1427376534, 1133385189]"
576889228,"[3849306291, 952519340, 1203717384, 1076364848, 1269035551, 2007279414]"
577206982,"[2730145834, 1677232588, 2980258101, 4192218834, 782675480, 372011842]"
583119832,"[268233790, 3849306291, 952519340, 1269035551, 1076364848, 2007279414]"
587750031,"[3791426953, 2564031643, 1547028922, 3321733695, 2706390147, 1660105886, 3435033871]"
588243849,"[2320364565, 757304272, 2544203918, 2450977738, 3586716479, 3316899955]"
589386328,"[3705934603, 1075725585, 4156197678, 2507341919, 3057888073, 2529072432]"
589868615,"[2678142390, 1272683540, 3392685835, 1428217058, 1301375747, 2363524424]"
592689052,"[582672945, 1862794029, 955398943, 1600413013, 2528115823, 2452199743, 602394192, 3342862156, 1518530087, 3875424137, 2235632935, 2529072432]"
594741805,"[1205670273, 3648914854, 2338976654, 221202458, 1215834685, 2193311387]"
599785185,"[2803195749, 196335814, 2131811948, 4140154751, 88942214, 1914791953]"
601185173,"[1902753965, 2417896230, 952519340, 516796945, 1269035551, 2007279414]"
602148753,"[2073609284, 3849306291, 3950589515, 952519340, 910169576, 2007279414]"
603202352,"[1320887529, 882150572, 1093614806, 2937430689, 2952486098, 3381657063]"
606767550,"[955398943, 1584496408, 171025395, 812516824, 4188214514, 1674888438]"
607394331,"[119750609, 3515598845, 294664137, 1857900197, 1450715141, 2435374903, 897667289]"
609504174,"[127757681, 517558243, 1902753965, 3776957253, 1076364848, 1269035551]"
611059554,"[1222992905, 3329773282, 2899306830, 3812153136, 1441699239, 897667289]"
611791560,"[4162137499, 4112975226, 1518530087, 2125679242, 2384544175, 1556475107]"
617013723,"[221202458, 955398943, 878979384, 416081328, 1237174145, 3857673752, 4058829330, 897667289]"
618158373,"[414842182, 2458488006, 2354857659, 1223420734, 1448086840, 98978060]"
620761021,"[3048578499, 1816813281, 3849306291, 268233790, 4244463632, 952519340, 1203717384, 2007279414]"
629450757,"[955398943, 2093319113, 1155472355, 2529072432, 2605913428, 3655295959]"
632808865,"[4231864079, 2845303452, 2763545469, 3149276646, 1777515147, 1007958512, 1436244041, 1436244041, 3122144172, 1179651886, 369518307, 4021003478, 2663939214, 4099353109]"
634885878,"[2501395085, 1656987460, 4138736243, 2576330471, 566999193, 240779043]"
635387882,"[1090232199, 3926217735, 423625913, 2025136511, 1214944988, 1953860425]"
637288269,"[211705000, 1113399408, 1368421884, 2184211588, 1102811972, 3194427881, 989778450, 24198566, 3536174216, 1270187219, 82067590, 4060638267]"
638210143,"[2922254733, 2119230408, 2424645360, 2251550828, 4034103347, 3908056289]"
639318962,"[3360357269, 763000217, 1638217350, 310352532, 2745787469, 1713695535]"
640531312,"[2073609284, 3048578499, 268233790, 2417896230, 952519340, 2498491194, 3103100779, 2007279414]"
640550522,"[1900273727, 2389263741, 97217712, 2497077318, 650834187, 2806565970, 914475803, 3010455159, 2900759497, 354604902, 2415873572]"
645859586,"[3992564419, 275278465, 4279419003, 746553995, 1720927892, 562418181, 1357625745]"
648323757,"[1068825763, 2337118881, 1724912572, 1140450948, 2325542576, 15160790]"
648889363,"[719337372, 1205670273, 1421349430, 3254991059, 3610629096, 2224313777]"
651367901,"[1993452587, 3208240371, 2835968684, 887883465, 314870193, 951253136]"
654235318,"[2490603461, 1081122807, 3557752126, 3501620432, 3183605169, 2986124911]"
656664529,"[705007381, 2763790767, 1517488130, 4200394007, 2529072432, 844299203]"
661907327,"[268233790, 2498491194, 2149464820, 952519340, 1269035551, 1203717384, 2007279414]"
662608699,"[3598658828, 1441829270, 2456916148, 2688159351, 2687062464, 90454601, 533036818, 402791862, 2919165814, 1883524093, 742353739, 3895533864, 1644825434, 2616539931, 3089753442, 2923324245, 2987370835, 3432310055]"
662922355,"[3933492324, 595302748, 2703345903, 3038741300, 2078051662, 1748236069, 2559837086, 3524825540, 3319862596]"
665747414,"[2167106569, 3761092488, 1901044782, 2305662938]"
666374166,"[4147201367, 1944996876, 786960145, 3628957138, 899115709, 205295897, 2407779614]"
668160678,"[1733435510, 2646392315, 3759077194, 3527259407, 3590775294, 1973598569, 2381400760]"
668356259,"[3887489328, 1296215153, 3293018394, 3779036237, 3572440355]"
670504249,"[1635880727, 629780337, 2412119621, 1948173913, 141146193, 1769873692]"
675129768,"[4193610911, 2237504401, 2872892494, 2073622327, 3793544347, 3735036412]"
677676622,"[2803195749, 3876947098, 1587680670, 1148695493, 4140154751, 3793452317]"
682630586,"[96095826, 4065180308, 2686956646, 3267243828, 3267243828, 3542369980, 3178399381, 2379329185, 2289794388, 2289794388, 2120812238, 2120812238, 849041503]"
683588589,"[1502284248, 970593998, 3359524298, 3312755383, 2373204206, 3980859647]"
684722612,"[559618821, 2212943097, 2262994085, 1488068589, 140337530, 2652552299]"
685448397,"[122289878, 2149464820, 1076364848, 2996923495, 1269035551, 2007279414]"
685468996,"[3151112796, 737023160, 2717825157, 3634650435, 2971070181, 2221840547]"
685933857,"[3268675447, 2661533426, 4261753049, 542538548, 843844488]"
687595500,"[2301324542, 622943286, 1170318717, 1232655838, 2761684874, 427450245]"
691313196,"[1287884858, 3400311907, 179400585, 2465528861, 2115491671, 3327259603, 3864843980]"
691612308,"[226975938, 3394798379, 3519001045, 727153687, 1801721571, 2489566262, 3698848785, 268669105, 68667425]"
693535188,"[3309338938, 1902753965, 952519340, 2149464820, 1203717384, 2007279414]"
693819894,"[3920286067, 1629910947, 110980591, 2105109527, 1699561506, 321086300, 1241270051]"
696967670,"[2803195749, 3768450121, 3968395368, 3692401116, 4018813378, 2699244401, 587250937, 3302719635]"
699420462,"[719337372, 955398943, 1532377761, 1390707377, 1600413013, 2529072432, 3632072502, 2782403445, 1641491432]"
703001700,"[655841147, 496131340, 2976972203, 3830485621, 178719942, 178596290]"
703937963,"[1332759137, 3253541195, 2929868541, 633659090, 2643833505, 2130616732, 1148012652, 3982608480]"
707928734,"[2698678033, 3728988828, 1935879458, 874395659, 1460702001, 1444394097, 4136385770]"
712234221,"[1205670273, 480878599, 3720373392, 3929507420, 3027652675, 2509086570]"
713380351,"[1235652015, 2315973008, 422504591, 3188133088, 1834011436, 2475891235]"
713889887,"[1699561506, 2043455253, 1095206162, 741936389, 3807386691, 1776393554]"
717731951,"[2861164727, 1838681075, 2630934781, 321987515, 1397608202, 1983075438, 94072781]"
719203242,"[2401458775, 1674506754, 2132445355, 134992377, 1573313355, 2986124911]"
721089780,"[861118590, 955398943, 1600413013, 656598905, 1361741648, 3735036412, 2529072432, 2099424186]"
730373215,"[1902753965, 3050850143, 2149464820, 3103100779, 1269035551, 2007279414]"
741804596,"[4192985078, 3695530032, 2976928477, 1807765078, 706678111, 1741520485]"
743705823,"[4010465283, 662043969, 1773166853, 3548695965, 2530285484, 1852859019, 1687011434, 894709654, 3589430405, 390684326, 2644800408, 2333203361]"
745331470,"[3307369997, 1490707668, 3706170359, 2832383844, 626740748, 2066686477]"
749863583,"[4193610911, 1602227394, 3177059558, 3609940860, 2618739853, 2090707728]"
757499642,"[955398943, 1532377761, 1390707377, 2763790767, 246499579, 2529072432]"
763615925,"[705656477, 4208179401, 818179591, 3786050577, 1598393308, 2676420396]"
767269269,"[1731351853, 4005157099, 480878599, 3388135408, 3404457955, 3711929027]"
770336801,"[2149464820, 1269035551, 1272961219, 1270020700, 1203717384, 2007279414]"
771577243,"[798676219, 798676219, 1750345998, 2031830745, 2408466472, 3582524764, 4033110333, 1902753965, 2136330239, 2136330239, 3769856229, 3973045872, 767327872, 1695649532, 2750813527, 2750813527, 2117720965, 4070745483, 1684651848, 2621315686, 1465884852, 3901590670, 1262111436, 119334177]"
776025327,"[2218325768, 2224732799, 3334704715, 1304578765, 1859112770, 3102893459]"
778295633,"[3048578499, 268233790, 952519340, 1076364848, 1269035551, 2007279414]"
779605206,"[2305689987, 3181549607, 2245572941, 3757379540, 4024629150, 3846957590, 257054742, 3944936421, 600512901]"
780238213,"[2338670339, 2630636210, 3411880387, 1625070066, 763977262, 613668540]"
781002123,"[1538479937, 3899151655, 3964090684, 3075323799, 506752732, 4099858050, 1662125407]"
782865887,"[3668560930, 2046854471, 426166781, 1179651886, 1568405953, 1406993074]"
786844289,"[474836054, 4270139223, 1797539974, 4249956372, 1113038458, 1551669059]"
795601011,"[1909674835, 2024657740, 3612456671, 3260635116, 2258735616, 1084484301]"
801374963,"[1659188708, 3446902030, 507144748, 3258819416, 1919281202, 480523741]"
802688704,"[2670583521, 720575893, 3520307709, 235476646, 3206828033, 804619862]"
806246894,"[1816813281, 2149464820, 4080944038, 1269035551, 1203717384, 2007279414]"
806278943,"[3017912486, 3616067928, 2141807420, 725381690, 191855551, 2979120733]"
813611885,"[3708212410, 1137824063, 1206835239, 3442103541, 3413747696, 679447655, 2036538169, 102886106, 153355426, 2988315064, 549564247, 2532068732, 2704757206, 3619627962, 1862970065, 1869445239, 1146130134, 2129918320, 2792940011, 3693396474, 2436304773, 2956336268, 1972100454]"
822628520,"[3431779223, 2396122429, 2556346032, 2377877379, 1071245956, 609703506]"
831595223,"[3741067141, 3230602528, 2928497983, 53942731, 1379670967, 3387519234, 2282291531]"
840892479,"[3684827284, 3513514173, 1051165850, 18463055, 2898331095, 1217700763, 173050491, 2677589486]"
840945029,"[955398943, 1532377761, 1390707377, 801531768, 2989916614, 402802379, 3565166403, 2529072432, 3632072502]"
844324358,"[3831661369, 1333077999, 1738149624, 130911918, 2430405430, 3577726402]"
845573336,"[3860304218, 2232765899, 2567184413, 1940265937, 1262111436, 236468864]"
847928412,"[1595241082, 308894612, 1210231744, 354110604, 1116079728, 3771339943]"
851286067,"[3770815990, 1340479010, 3000227659, 1382852410, 688975255, 2912359758]"
