22235632,428619631,0,14,16,2,"Medan  26",22,1,1502104686,"","","",""
23065304,1761070733,0,14,21,1,"Medan  Indonesia",22,1,2138008754,"","","",""
24198566,637288269,0,7,32,2,"",19,1,415464198,"","","",""
24645215,3449620252,0,7,26,2,"San Francisco  California",27,1,3648820202,"Detroit","MI","48201","United States"
24943903,1954551442,0,14,24,1,"Jogjakarta  Indonesia",22,1,3220874162,"","","",""
25378326,1435067643,0,7,27,1,"Tanta  05",1,1,3706418900,"Burbank","CA","","United States"
25712446,332906681,0,7,25,1,"Houston  Texas",27,1,2471598557,"Dallas","TX","75220","United States"
25927492,491840802,0,7,35,1,"Los Angeles  California",27,1,3593458449,"","","",""
25999604,4181821860,0,27,21,2,"Los Angeles  California",26,1,3025178384,"","","",""
26556401,2386480530,0,14,23,1,"Medan  Indonesia",27,1,2728294838,"","","",""
27733025,2927772127,0,14,18,2,"Medan  26",27,1,2023601765,"Medan","","","Indonesia"
27733025,1489351479,0,14,21,1,"Sibolga",22,1,2023601765,"Medan","","","Indonesia"
31422297,1612463745,0,18,38,2,"Tbilisi  Georgia",9,1,3911204501,"","","",""
31422297,2430779081,0,5,24,2,"Tbilisi  Georgia",9,1,3911204501,"","","",""
36941495,1151239535,0,9,16,1,"Santo Domingo  Dominican Republic",33,1,3707237616,"Bonao","","","Dominican Republic"
36941495,4231656286,0,9,16,2,"Santo Domingo  Dominican Republic",24,1,3707237616,"Bonao","","","Dominican Republic"
36941495,1567499133,0,9,19,1,"Santo Domingo  Dominican Republic",10,1,3707237616,"Bonao","","","Dominican Republic"
36941495,3375265240,0,9,15,1,"Santo Domingo  Dominican Republic",26,1,3707237616,"Bonao","","","Dominican Republic"
37025173,3601169721,0,7,27,2,"Toronto  Ontario",15,1,2216998500,"Ottawa","ON","","Canada"
37203346,4246087593,0,7,20,1,"",10,1,1510650074,"Toronto","ON","","Canada"
39270034,1546141211,0,9,21,2,"Santiago De Los Caballeros  Santiago  Dominican Republic",10,1,2495864164,"","","",""
40348900,1462567031,0,14,17,1,"Kuningan Satu  Jawa Barat  Indonesia",23,1,2746451489,"","","",""
40477420,4082925334,0,14,22,1,"Jakarta  Indonesia",22,1,1988800235,"Bandung","","","Indonesia"
40477420,2313021179,0,14,15,1,"Jakarta  Indonesia",47,1,1988800235,"Bandung","","","Indonesia"
40927922,3970477206,0,7,34,1,"Los Angeles  CA",27,1,404338327,"Dubai","","","United Arab Emirates"
41252927,3264469018,0,7,30,1,"",10,1,3312320167,"","","",""
41642879,4159956578,1,7,33,1,"",23,1,2950093853,"Austin","TX","","United States"
44607617,554693050,1,12,17,2,"Curepipe  Mauritius",14,1,1158765989,"","","",""
44607617,3505309324,0,7,19,2,"Rose Hill  Mauritius",5,1,1158765989,"","","",""
44607617,3513865352,0,5,15,2,"Rose Hill  Mauritius",9,1,1158765989,"","","",""
44607617,1769475808,1,12,18,2,"Quatre Bornes  Mauritius",9,1,1158765989,"","","",""
44607617,122743553,0,5,35,1,"Rose Hill  Mauritius",9,1,1158765989,"","","",""
45299662,2361587577,0,9,15,2,"New York  New York",12,1,4001750518,"","","",""
45546365,1824088561,0,9,33,2,"San Jose  California",27,1,683195789,"San Francisco","CA","","United States"
45687644,2645338549,0,14,16,1,"Medan  Indonesia",22,1,1141213693,"","","",""
46687083,1641930443,0,14,24,1,"Palangkaraya",22,1,1683909457,"","","",""
47566099,3421026299,0,14,16,1,"Jogjakarta  Indonesia",22,1,1107727701,"","","",""
48324615,4016703162,0,14,21,2,"Bekasi",22,1,354772572,"","","",""
48571141,3527556791,0,18,68,1,"Tbilisi  Georgia",9,1,1146735241,"","","",""
49312682,1999564447,0,14,21,2,"Cilacap  Jawa Tengah  Indonesia",22,1,3638535945,"Cugir","","","Romania"
49512724,1524520597,0,14,17,2,"Medan  Indonesia",22,1,1819406381,"","","",""
51076977,1115995297,0,14,22,1,"Medan  Indonesia",22,1,1868043603,"Benton","AR","","United States"
52182818,2488849942,0,5,33,2,"",15,1,3012705939,"Toronto","ON","M5S 2H1","Canada"
52214972,1781308359,0,7,22,2,"Torrance  California",27,1,3877563979,"San Pedro","CA","","United States"
52238789,253594379,0,14,24,2,"Jogjakarta  Indonesia",22,1,744762582,"","","",""
53377121,223726744,0,7,19,1,"Ottawa  ON",10,1,4227890944,"Ottawa","ON","","Canada"
53942731,831595223,0,7,21,2,"Surallah  South Cotabato",26,1,3397440604,"","","",""
55674797,3027707150,0,14,19,1,"Cilacap  Jawa Tengah  Indonesia",22,1,3553997097,"Baltimore","MD","","United States"
55735397,3961606436,0,14,21,1,"Pontianak  Indonesia",22,1,93037097,"","","",""
58273774,1336664122,0,14,36,1,"Jakarta  04",22,1,2977281605,"","","",""
58444357,2874546310,0,7,23,2,"Purwokerto  Jawa Tengah  Indonesia",22,1,52861516,"","","",""
61186519,1181399405,0,7,18,1,"Triolet  Mauritius",27,1,3680800629,"Charlottesville","VA","","United States"
61186519,2975408825,0,7,18,1,"Triolet  Mauritius",9,1,3680800629,"Charlottesville","VA","","United States"
61186519,1330552944,0,7,18,1,"Grande Pointe Aux Piments  Pamplemousses  Mauritius",9,1,3680800629,"Charlottesville","VA","","United States"
61186519,3400749749,0,7,16,1,"Pamplemousses  Pamplemousses  Mauritius",27,1,3680800629,"Charlottesville","VA","","United States"
61311521,3855705749,0,8,15,2,"Santo Domingo  Dominican Republic",6,1,2877674357,"Bronx","NY","","United States"
62454085,285396757,1,7,22,1,"Malang",22,1,2495058708,"","","",""
63412025,20018153,0,27,24,2,"Los Altos  CA",27,1,152475589,"Minneapolis","MN","55455","United States"
64255702,1069845555,0,14,20,1,"Cilegon",22,1,2780736969,"","","",""
65641389,4098063101,0,7,35,1,"Los Angeles  California",19,1,4091781323,"","","",""
65967887,332906681,0,7,25,1,"Houston  Texas",27,1,257467853,"Dallas","TX","75201","United States"
67012143,3341220404,1,8,44,2,"San Felipe de Puerto Plata",33,1,859110586,"","","",""
67447356,853126462,0,14,15,1,"Medan  Indonesia",22,1,2768880957,"Mendoza","","","Argentina"
67648066,4078937413,0,14,15,2,"Yogyakarta",22,1,2932667435,"","","",""
67648066,3421026299,0,14,16,1,"Jogjakarta  Indonesia",22,1,2932667435,"","","",""
67667689,1073519980,0,7,30,2,"Long Beach  California",27,1,1536954072,"","","",""
68667425,691612308,0,14,22,1,"Medan  Indonesia",22,1,551140139,"","","",""
69233369,4245654844,0,7,16,1,"Bekasi",22,1,1689778218,"Banyumas","","","Indonesia"
69243713,2457838095,0,7,20,1,"",15,1,3288607590,"Toronto","ON","","Canada"
69856756,4159459029,0,7,29,1,"",10,1,4159459029,"London","ON","","Canada"
70239777,2680339394,0,7,24,2,"Peoria  Arizona",23,1,164445265,"","","",""
70239777,3384998777,0,9,33,1,"  ",27,1,164445265,"","","",""
71532506,4047690519,0,9,23,1,"Santo Domingo  Dominican Republic",10,1,1140797174,"","","",""
72291902,1956869615,0,7,30,1,"Toronto  Ontario",15,1,2462542384,"","","",""
72576587,1260240845,0,7,44,2,"San Francisco  California",27,1,801819078,"San Francisco","CA","94103","United States"
73087107,2222375586,0,14,20,2,"  ",22,1,1605396253,"Bandung","","","Indonesia"
73087107,3519404949,0,14,22,2,"Tebing Tinggi",22,1,1605396253,"Bandung","","","Indonesia"
73460149,2143805175,0,14,20,1,"Bekasi",22,1,3566631920,"","","",""
73584564,74368740,0,7,35,2,"Pasig",26,1,2902916513,"","","",""
74066388,2422236655,0,14,24,2,"Yogyakarta",22,1,1377370621,"","","",""
75326416,2650571118,0,7,22,1,"Mumbai  16",16,1,3252221329,"","","",""
78250244,3954508529,0,7,20,1,"",19,1,2819832612,"","","",""
79214950,1573621317,0,14,16,1,"Jombang  Jawa Timur  Indonesia",22,1,2323433818,"","","",""
82067590,637288269,0,7,32,2,"",19,1,877176555,"","","","Kosovo"
82114475,2157112080,0,8,18,1,"Santo Domingo  Dominican Republic",7,1,861957545,"","","",""
84306188,1251857185,1,27,23,2,"Los Angeles  California",27,1,725692101,"Los Angeles","CA","","United States"
85254966,2869450440,0,7,32,1,"Toronto  Ontario",15,1,78910990,"Toronto","ON","","Canada"
85767366,3085653149,0,14,20,2,"Yogyakarta",22,1,3569530346,"Jogjakarta","","","Indonesia"
86253389,998215810,0,14,18,1,"Medan  Indonesia",22,1,1959314866,"Manchester","","","United Kingdom"
86549210,1072640827,0,7,29,2,"Toronto  Ontario",15,1,1497105855,"Toronto","ON","","Canada"
86549210,1839455971,0,7,37,1,"Toronto  Ontario",10,1,1497105855,"Toronto","ON","","Canada"
86549210,2714575829,0,7,25,2,"Toronto  Ontario",10,1,1497105855,"Toronto","ON","","Canada"
86565862,547127090,0,14,18,2,"Bandar Lampung",22,1,894177098,"","","",""
87062804,1792619547,0,7,24,1,"Flacq  Flacq  Mauritius",9,1,96807049,"","","",""
87962584,3492312016,0,8,20,1,"Santiago  25",6,1,2113793859,"Pamplona","","","Spain"
87962584,3138500404,0,9,20,2,"Bronx  New York",15,1,2113793859,"Pamplona","","","Spain"
87962584,2926898853,0,9,21,1,"Santo Domingo  05",19,1,2113793859,"Pamplona","","","Spain"
87962584,507590029,0,8,20,1,"Santo Domingo  Dominican Republic",26,1,2113793859,"Pamplona","","","Spain"
88914867,4169100339,0,21,47,1,"Puncak Alam",26,1,1493104131,"Kuala Berang","Terengganu","","Malaysia"
88942214,2712755708,0,14,25,1,"Djokja  Yogyakarta  Indonesia",22,1,3596896117,"","","",""
88942214,599785185,0,5,24,1,"Yogyakarta",22,1,3596896117,"","","",""
89301529,2318415276,0,7,26,1,"Sylmar  CA",27,1,3869758436,"Anaheim","CA","92802","United States"
90454601,662608699,0,7,19,1,"Buena Park  California",27,1,1866451719,"Artesia","CA","90701","United States"
91120222,1415422982,0,14,22,1,"Los Angeles  California",22,1,2242639692,"","","",""
92157758,1990497157,0,14,20,1,"Medan  Indonesia",22,1,384062492,"","","",""
93291131,507590029,0,8,20,1,"Santo Domingo  Dominican Republic",26,1,3303939806,"Santo Domingo","","","Dominican Republic"
93291131,1151239535,0,9,16,1,"Santo Domingo  Dominican Republic",33,1,3303939806,"Santo Domingo","","","Dominican Republic"
94072781,717731951,0,14,27,1,"Lahat  Sumatera Selatan  Indonesia",22,1,927406853,"","","",""
94390648,3211659078,0,7,22,2,"Waterbury  Connecticut",15,1,231259314,"Waterbury","CT","","United States"
94512525,3281890361,0,7,29,1,"Bellflower  CA",27,1,741378984,"","","",""
94614992,1082691947,0,7,45,2,"Tucson  Arizona",23,1,3086837879,"Tucson","AZ","85712","United States"
95061625,2875543516,0,7,30,2,"",15,1,2809486214,"","","",""
95893840,4019660902,0,7,24,1,"Los Angeles  California",27,1,415464198,"","","",""
95893840,4019660902,0,7,24,1,"Los Angeles  California",27,1,415464198,"","","",""
96095826,2915713626,0,7,20,1,"Los Angeles  California",27,1,2868811608,"Los Angeles","CA","90015","United States"
96095826,682630586,0,8,35,1,"San Pedro  California",27,1,2868811608,"Los Angeles","CA","90015","United States"
96890078,3601169721,0,7,27,2,"Toronto  Ontario",15,1,3591486701,"Toronto","ON","","Canada"
97217712,110342379,0,14,17,1,"Medan  Indonesia",22,1,1063055103,"","","",""
97217712,3110482182,0,14,18,1,"Medan  Indonesia",22,1,1063055103,"","","",""
97217712,1757163647,0,14,19,1,"Medan  Indonesia",22,1,1063055103,"","","",""
97217712,640550522,0,14,19,1,"Yogyakarta",22,1,1063055103,"","","",""
97217712,3282478477,0,14,28,1,"Los Angeles  California",22,1,1063055103,"","","",""
97217712,3636724939,0,14,19,1,"Medan  Indonesia",22,1,1063055103,"","","",""
97217712,1956536963,0,14,18,1,"Jakarta  Indonesia",22,1,1063055103,"","","",""
97217712,2301837429,0,14,17,1,"Yogyakarta",22,1,1063055103,"","","",""
97217712,562786011,0,14,19,1,"Medan  Indonesia",22,1,1063055103,"","","",""
97217712,1013594520,0,14,16,2,"Medan  Indonesia",22,1,1063055103,"","","",""
97782821,1407394581,0,14,21,1,"Medan  Indonesia",22,1,157190268,"","","",""
98243387,513061191,0,7,26,1,"Los Angeles  California",27,1,1118514211,"Vadodara","","","India"
98535486,1959697351,0,7,26,1,"Los Angeles  California",14,1,3592158185,"","","",""
98978060,3659421361,0,14,20,1,"Yogyakarta",22,1,2116101016,"Yogyakarta","","","Indonesia"
98978060,1614015549,0,14,20,1,"Jogjakarta  Indonesia",22,1,2116101016,"Yogyakarta","","","Indonesia"
98978060,1378077886,0,14,20,1,"Jogjakarta  Indonesia",22,1,2116101016,"Yogyakarta","","","Indonesia"
98978060,1449039754,0,14,22,1,"Yogyakarta",22,1,2116101016,"Yogyakarta","","","Indonesia"
98978060,3476937584,0,14,25,1,"Jogjakarta  Indonesia",22,1,2116101016,"Yogyakarta","","","Indonesia"
98978060,1270740692,0,14,22,1,"Yogyakarta",22,1,2116101016,"Yogyakarta","","","Indonesia"
98978060,2568724000,0,14,20,2,"Jokjakarta  Yogyakarta  Indonesia",22,1,2116101016,"Yogyakarta","","","Indonesia"
98978060,618158373,0,14,21,2,"Yogyakarta  10",22,1,2116101016,"Yogyakarta","","","Indonesia"
98978060,1635772602,0,14,23,1,"Surabaya  08",22,1,2116101016,"Yogyakarta","","","Indonesia"
98978060,3027707150,0,14,19,1,"Cilacap  Jawa Tengah  Indonesia",22,1,2116101016,"Yogyakarta","","","Indonesia"
98978060,3371598262,0,14,17,1,"Yogyakarta  10",22,1,2116101016,"Yogyakarta","","","Indonesia"
98978060,2652071763,0,14,20,1,"Bantul",22,1,2116101016,"Yogyakarta","","","Indonesia"
100731276,1010701404,0,14,16,1,"Jakarta  Indonesia",26,1,1692262144,"","","",""
101780618,1644052705,0,9,19,2,"Santo Domingo  Dominican Republic",10,1,260063213,"","","",""
102886106,813611885,0,7,22,2,"Bridgeport  Connecticut",15,1,232292869,"Addison","TX","75001","United States"
105414247,180191037,1,7,34,2,"",10,1,1375849613,"Toronto","ON","","Canada"
106082174,2980760895,0,14,20,1,"Medan  Indonesia",22,1,2561929686,"Bethlehem","PA","","United States"
108328258,3462246595,0,14,26,1,"Langsa",22,1,1999363021,"","","",""
108349736,4217391078,0,14,17,2,"Pematangsieantar  Sumatera Utara  Indonesia",22,1,2256591561,"Charlotte","NC","","United States"
108743814,1600931671,0,7,46,1,"",27,1,1952662122,"","","",""
108743814,400629571,0,7,32,1,"",27,1,1952662122,"","","",""
108743814,1600931671,0,7,46,1,"",27,1,1952662122,"","","",""
109156359,3822101402,0,7,24,2,"Toronto  Ontario",10,1,4006139556,"Toronto","ON","","Canada"
109813855,2615377525,0,9,24,1,"San Pedro  California",27,1,3723301925,"Long Beach","CA","","United States"
110357109,1392003365,0,5,23,1,"",9,1,937597069,"","","",""
110357109,1661089307,0,7,22,1,"Sebastopol  Flacq  Mauritius",9,1,937597069,"","","",""
110357109,3271027231,0,7,19,2,"Flacq  Flacq  Mauritius",9,1,937597069,"","","",""
110436673,233871977,0,14,19,2,"Jogjakarta  Indonesia",22,1,4041756906,"","","",""
110980591,693819894,0,7,21,2,"Yogyakarta",22,1,1335694173,"","","",""
111192850,3444618080,0,14,20,2,"Yogyakarta",22,1,4050255961,"","","",""
111299360,3549860217,0,7,32,1,"",10,1,415464198,"Toronto","ON","","Canada"
111720609,3862393256,0,7,31,2,"",23,1,2196581823,"Port-au-Prince","","","Haiti"
115599645,1743103684,0,14,23,1,"Los Angeles  California",22,1,3627594295,"Medan","","","Indonesia"
116153421,4009496977,0,9,18,1,"Santo Domingo  Dominican Republic",26,1,1358551772,"Santo Domingo","","","Dominican Republic"
116205891,176349030,0,7,21,2,"",15,1,3591486701,"Toronto","ON","","Canada"
116335087,2243518535,0,7,43,1,"Toronto  Ontario",10,1,1632465948,"Toronto","ON","","Canada"
116335087,2488685741,1,5,31,2,"Toronto  Ontario",15,1,1632465948,"Toronto","ON","","Canada"
116503895,3911822363,0,5,27,1,"Tangerang",22,1,3318624521,"London","","","United Kingdom"
118274123,4092048823,0,7,20,1,"Tempe  Arizona",23,1,2732032549,"Tempe","AZ","","United States"
119334177,771577243,0,7,23,2,"Phnom Penh",22,1,3433080956,"","","",""
119655595,3462246595,0,14,26,1,"Langsa",22,1,3951380553,"","","",""
119750609,607394331,0,7,23,1,"  ",23,1,3139706699,"","","",""
119933342,3918374668,0,14,22,2,"Yogyakarta",22,1,90770088,"","","",""
121419074,990507785,1,7,30,2,"Tbilisi  Georgia",9,1,939751788,"","","",""
121684017,1342404851,0,9,18,2,"Miches",30,1,2880441932,"Lawrence","MA","","United States"
122122393,3664264982,0,7,27,2,"Kosciusko  Mississippi",19,1,3494215093,"New York","NY","10038-1716","United States"
122289878,685448397,0,7,27,1,"Phnom Penh",22,1,2352370465,"","","",""
122777568,934944362,0,14,16,1,"Medan  Indonesia",22,1,3604336697,"","","",""
122777568,2610677742,0,14,21,2,"Medan  Indonesia",22,1,3604336697,"","","",""
122777568,1564238696,0,14,15,2,"Medan  Indonesia",22,1,3604336697,"","","",""
122777568,1487498370,0,14,15,2,"Jakarta  Indonesia",22,1,3604336697,"","","",""
124543921,4268968909,0,14,22,1,"Medan  Indonesia",22,1,3349304352,"","","",""
124543921,2705896863,0,14,20,2,"Medan  Indonesia",22,1,3349304352,"","","",""
124610391,3601169721,0,7,27,2,"Toronto  Ontario",15,1,1654338797,"Hamilton","ON","","Canada"
125448533,1407547363,0,7,30,1,"Los Angeles  California",27,1,2318505139,"","","",""
125448533,1407547363,0,7,30,1,"Los Angeles  California",27,1,2318505139,"","","",""
125579007,3798708300,0,9,20,1,"Santo Domingo  Dominican Republic",26,1,1036430624,"","","",""
126225732,3433923309,0,14,20,2,"Medan  Indonesia",22,1,2282413734,"","","",""
126225732,2980760895,0,14,20,1,"Medan  Indonesia",22,1,2282413734,"","","",""
126225732,1607509210,0,14,18,2,"Pematangraya  Sumatera Utara  Indonesia",22,1,2282413734,"","","",""
126225732,2552614841,0,14,22,1,"Medan  Indonesia",22,1,2282413734,"","","",""
126225732,2222375586,0,14,20,2,"  ",22,1,2282413734,"","","",""
127438092,1623287180,0,7,22,2,"Los Angeles  California",27,1,1501076753,"Davis","CA","","United States"
127649684,2749110768,0,14,23,1,"Los Angeles  California",22,1,1166341321,"","","",""
127757681,3211179030,0,7,20,2,"Phnom Penh",22,1,4259317195,"","","",""
127757681,609504174,0,7,20,2,"Phnom Penh  11",22,1,4259317195,"","","",""
127757681,929368698,0,7,26,1,"Phnom Penh",22,1,4259317195,"","","",""
127757681,4024328014,0,7,18,2,"Phnom Penh",22,1,4259317195,"","","",""
129433063,3271072939,0,7,23,2,"Los Angeles  California",27,1,1792706605,"Los Angeles","CA","","United States"
129433063,489332113,0,27,23,1,"Los Angeles  California",27,1,1792706605,"Los Angeles","CA","","United States"
130281276,4051263407,0,14,21,1,"Banda Atjeh  Aceh  Indonesia",22,1,3324517799,"","","",""
130281276,1162995930,0,14,20,2,"Yogyakarta",22,1,3324517799,"","","",""
130281276,3730114567,0,14,18,2,"Jakarta  04",22,1,3324517799,"","","",""
130493588,3862811674,0,8,19,2,"Santiago De Los Caballeros  Santiago  Dominican Republic",26,1,2924377503,"","","",""
130493588,3492312016,0,8,20,1,"Santiago  25",6,1,2924377503,"","","",""
130493588,4072712031,0,9,18,2,"Santo Domingo  Dominican Republic",10,1,2924377503,"","","",""
130493588,1196973493,0,9,22,2,"Santo Domingo  Dominican Republic",10,1,2924377503,"","","",""
130493588,4136255266,0,8,23,1,"Santo Domingo  Dominican Republic",26,1,2924377503,"","","",""
130493588,507590029,0,8,20,1,"Santo Domingo  Dominican Republic",26,1,2924377503,"","","",""
130493588,3543618219,0,8,19,1,"Santo Domingo  Dominican Republic",10,1,2924377503,"","","",""
130493588,2926898853,0,9,21,1,"Santo Domingo  05",19,1,2924377503,"","","",""
130493588,73830292,0,8,18,2,"Santo Domingo  Dominican Republic",10,1,2924377503,"","","",""
130493588,1266271629,0,8,17,1,"Santo Domingo  Dominican Republic",26,1,2924377503,"","","",""
130493588,2937936158,0,8,18,1,"Santo Domingo  Dominican Republic",10,1,2924377503,"","","",""
130493588,3138500404,0,9,20,2,"Bronx  New York",15,1,2924377503,"","","",""
130911918,844324358,0,5,30,1,"Toronto  Ontario",15,1,31843335,"Toronto","ON","","Canada"
131720132,1853545080,0,7,43,2,"Sausalito  California",27,1,2825302136,"Oakland","CA","94612","United States"
131920762,559905447,0,14,20,1,"Purwokerto  Jawa Tengah  Indonesia",22,1,2966522231,"","","",""
134992377,719203242,0,14,22,1,"Medan  Indonesia",22,1,2427854833,"","","",""
134992377,1580848851,0,14,19,1,"Medan  Indonesia",22,1,2427854833,"","","",""
134992377,3503737307,0,14,23,1,"Medan  Indonesia",22,1,2427854833,"","","",""
137370544,227629516,0,7,20,1,"Los Angeles  California",15,1,1103902777,"Newport Beach","CA","92660","United States"
137663137,4063184029,0,14,21,1,"Medan  Indonesia",40,1,2704372523,"","","",""
137663137,3936585198,0,7,16,1,"Yogyakarta",22,1,2704372523,"","","",""
137663137,915901561,0,14,22,2,"Yogyakarta  10",22,1,2704372523,"","","",""
138523229,1939233431,0,9,19,1,"Mao  Valverde",15,1,3342613675,"","","",""
140336062,1141805584,0,14,18,2,"Medan  Indonesia",22,1,2140609678,"","","",""
140337530,684722612,0,5,21,2,"Djokja  Yogyakarta  Indonesia",22,1,74330482,"","","",""
141146193,670504249,0,14,16,1,"Siantar",22,1,1006761775,"","","",""
141747067,2642080861,0,14,16,1,"Medan  Indonesia",22,1,3721578515,"","","",""
142411468,1407394581,0,14,21,1,"Medan  Indonesia",22,1,1959314866,"","","",""
143166460,3344502842,0,7,22,1,"Aliso Viejo  CA",27,1,3023897222,"Irvine","CA","92612","United States"
143262862,2615377525,0,9,24,1,"San Pedro  California",27,1,3997858374,"","","0",""
144722539,1138996450,0,7,51,1,"Mankato  Minnesota",19,1,3095357606,"Albert Lea","MN","56007-2400","United States"
144836311,180191037,0,7,34,2,"",10,1,541279964,"","","",""
145185489,3025856715,0,14,18,1,"Bandar Lampung",22,1,1836222819,"","","",""
146533907,188875346,0,14,19,2,"Gamping  Yogyakarta  Indonesia",22,1,2893229569,"","","",""
148260876,3317343091,0,7,22,1,"Kitchener  Ontario",15,1,181913115,"Waterloo","ON","","Canada"
149617085,3601169721,0,7,27,2,"Toronto  Ontario",15,1,3089825194,"Toronto","ON","","Canada"
150954316,3856015515,0,14,17,1,"Medan  Indonesia",22,1,2289209713,"","","",""
150954316,4156591803,0,14,20,2,"Batam  40",22,1,2289209713,"","","",""
151423868,2128672319,1,7,20,2,"",15,1,502195829,"","","",""
151502491,1565310892,0,7,21,2,"Flacq  Flacq  Mauritius",9,1,3387112853,"","","",""
151676688,2872854546,0,14,20,1,"Medan  Indonesia",22,1,2412206419,"","","",""
151676688,1336664122,0,14,36,1,"Jakarta  04",22,1,2412206419,"","","",""
151678277,1564238696,0,14,15,2,"Medan  Indonesia",22,1,475198531,"","","",""
152155192,2528161539,0,14,22,1,"Surabaya  08",23,1,4227067401,"Bandung","","","Indonesia"
152418051,211046503,0,7,19,1,"Cluny  Grand Port  Mauritius",9,1,1618377432,"Port Louis Town","","","Mauritius"
152418051,3513865352,0,5,15,2,"Rose Hill  Mauritius",9,1,1618377432,"Port Louis Town","","","Mauritius"
152418051,2975408825,0,7,18,1,"Triolet  Mauritius",9,1,1618377432,"Port Louis Town","","","Mauritius"
152418051,502787831,1,7,21,1,"Port Louis  18",27,1,1618377432,"Port Louis Town","","","Mauritius"
152418051,554693050,0,12,17,2,"Curepipe  Mauritius",14,1,1618377432,"Port Louis Town","","","Mauritius"
152418051,1000066358,0,5,16,1,"Plaine Des Papayes  Pamplemousses  Mauritius",9,1,1618377432,"Port Louis Town","","","Mauritius"
152418051,2382789871,0,7,15,2,"Los Angeles  California",9,1,1618377432,"Port Louis Town","","","Mauritius"
152418051,3731356523,0,7,20,2,"",15,1,1618377432,"Port Louis Town","","","Mauritius"
152418051,1330552944,0,7,18,1,"Grande Pointe Aux Piments  Pamplemousses  Mauritius",9,1,1618377432,"Port Louis Town","","","Mauritius"
152418051,485626279,0,7,27,1,"  ",9,1,1618377432,"Port Louis Town","","","Mauritius"
152418051,2258212445,0,15,16,2,"Belle Mare  Flacq  Mauritius",9,1,1618377432,"Port Louis Town","","","Mauritius"
