44607617,2818464367,0,7,36,1,9,2,1158765989,0
44607617,2889282959,0,7,17,1,9,2,1158765989,0
44607617,3093978794,0,7,25,2,9,2,1158765989,0
44776435,292529766,0,7,22,1,23,2,3828286322,0
44862888,1625052108,0,7,33,1,27,2,2903662804,0
45273014,2596513149,0,7,21,1,15,2,4163124431,0
45687644,4246728549,0,14,20,1,22,2,1141213693,0
45687644,1857390350,0,14,17,1,22,2,1141213693,0
45718516,642317092,0,14,17,2,22,3,1899279800,0
45718516,1287850161,0,14,16,1,22,3,1899279800,0
45797935,458097400,1,5,35,1,23,2,2191989610,0
46008403,3591151863,0,7,31,1,23,2,3037576280,0
46300535,724483958,0,7,29,2,33,2,1294698325,0
46764897,3788009173,0,7,20,1,23,2,1238398941,0
47443771,3834655845,0,5,23,2,15,2,3746268255,10
48810467,3258281955,0,14,16,2,22,3,3044706146,0
49312682,2451466347,0,14,21,1,22,3,3638535945,0
50227527,2701755218,0,7,29,1,16,3,3905145491,0
51230207,194257626,0,12,22,1,33,3,2032860274,0
51311653,2954668845,0,7,26,2,26,2,3388260892,0
51684856,1597392855,0,7,29,2,27,3,3212053892,0
52246840,2023721073,0,14,19,1,22,2,3463719356,0
52246840,2792856754,0,14,20,1,22,3,3463719356,0
52246840,1553019839,0,14,17,2,22,3,3463719356,0
52246840,1107746429,0,14,16,1,22,2,3463719356,0
52246840,568409249,0,14,15,2,11,2,3463719356,0
52246840,3622262372,0,14,19,2,22,2,3463719356,0
52515824,1493407039,0,7,20,1,27,2,2828677105,0
52639264,3598524699,0,9,26,2,15,3,775991461,0
52958617,2203000569,0,14,24,1,22,2,3690963498,0
53057326,555384690,0,7,27,2,27,3,3010499707,10
53110486,4239616087,0,14,23,1,22,2,1645587236,0
53495098,1615336827,0,9,20,2,1,2,28100547,0
53495098,3686871863,0,9,19,2,10,2,28100547,0
53675398,2557219570,0,7,31,2,15,3,2739848965,0
53934373,1990188032,0,2,20,1,1,2,785832954,0
53942841,934187073,0,7,28,1,27,2,46394938,0
54535450,642317092,0,14,17,2,22,2,4244103483,0
55071868,33930603,0,21,30,1,26,2,3689090212,0
55735397,3889944197,1,14,21,2,22,3,93037097,0
55793348,3820521570,0,7,19,1,5,2,2705702903,0
56286280,1548216840,0,7,22,1,23,2,2085124061,0
58362757,382550204,0,7,25,1,15,2,831111537,0
58444357,2127416756,0,14,22,1,23,2,52861516,0
59086176,199120737,0,14,20,2,22,2,415464198,0
59229220,1772941037,0,14,19,1,22,2,1105301636,0
59813217,57075229,0,5,103,1,22,2,620294062,0
60006801,2937013787,0,7,19,1,27,2,2633442018,0
60934942,4206915288,1,7,28,1,27,2,901357301,0
61104529,2345460195,0,14,17,1,22,2,872966742,2
61104529,1783276120,0,14,17,1,22,2,872966742,2
61104529,486162423,0,14,15,2,22,2,872966742,2
61186519,2105508317,0,7,20,1,9,2,3680800629,0
61199712,2604497840,0,7,25,1,14,2,3904573264,0
61894853,81458678,1,7,37,1,27,2,502992754,0
62489876,2404499203,0,14,20,1,22,3,83714761,0
63434504,4220962429,0,14,23,1,22,3,3864394308,0
63434504,1543462230,0,14,18,1,22,2,3864394308,0
63677962,1551848670,0,7,22,1,10,2,4269963790,0
63726188,3488552280,0,14,21,1,22,2,1174574892,2
64442250,1030441254,0,8,28,1,15,2,415464198,0
65357600,2205166542,0,14,22,1,22,3,332309066,0
65743991,3922819697,0,14,24,1,22,2,2293649405,0
65743991,458848274,0,14,23,1,22,2,2293649405,0
65743991,499079668,0,14,26,1,14,2,2293649405,0
65978976,1918945522,0,14,17,2,22,2,2905862730,0
66357203,1882344631,0,7,22,2,15,3,690989492,0
67012143,3193929919,0,9,100,2,10,2,859110586,0
67648066,4145252615,0,14,20,1,22,2,2932667435,0
67648066,2205166542,0,14,22,1,22,3,2932667435,0
68377012,2789486165,0,7,24,1,27,2,279091713,0
68667425,2659357596,0,14,18,2,22,2,551140139,0
69137172,4235386848,0,7,30,2,15,2,882801904,0
69957838,866032649,0,7,36,2,10,1,650848692,0
70387299,254306319,0,7,52,2,27,2,4232665857,0
72149297,3038024163,0,14,21,1,22,2,4205782755,0
72461116,1067164735,0,7,23,2,27,1,2322807773,0
72576587,2903662804,0,7,32,2,27,3,801819078,0
73087107,2424565945,0,14,25,2,22,2,1605396253,2
73087107,156584666,0,14,24,1,22,2,1605396253,0
73087107,4020164258,0,14,21,2,22,2,1605396253,2
73460149,3276463946,1,14,22,1,22,3,3566631920,0
73460149,95170590,0,14,17,1,34,2,3566631920,0
73512801,1067164735,0,7,23,2,27,3,165726608,0
73584564,2920617215,0,7,19,1,22,2,2902916513,0
73873746,2008761267,0,7,31,1,15,2,789929725,0
74074378,458389001,0,7,28,1,10,3,3302780718,0
74229557,591781953,0,14,22,1,22,3,485770309,0
74304219,2756550887,0,7,23,1,22,3,3061637449,0
75052451,4040322582,0,14,15,1,22,3,2965163041,0
76912742,3464961116,0,7,34,1,15,3,415464198,0
77602808,81458678,1,7,37,1,27,2,2956631580,0
78018780,1703562892,0,8,19,2,6,3,1934071011,0
78836202,3815063730,0,14,20,1,22,2,2284211595,0
78990001,3178723259,0,7,35,1,30,2,3026659950,0
80274163,910947719,0,7,36,1,15,2,3563204535,0
82114475,1075504486,0,8,16,1,10,3,861957545,0
82290709,1116289197,0,14,23,1,22,2,3774689432,0
82886770,4199616576,0,14,21,1,22,2,54386869,0
83332510,4137863751,1,7,35,2,27,2,285599091,0
83332510,3240337776,0,9,19,1,27,2,285599091,0
83332510,1652448351,1,9,35,2,23,2,285599091,0
83369535,386145959,0,7,33,2,10,2,221415675,0
83427780,2217853337,1,7,20,1,15,2,887970966,0
84432624,4135593225,0,7,21,1,19,2,738722890,0
84598651,3702967330,0,7,25,1,15,2,1088516159,0
84684334,4170453600,0,7,27,1,27,3,3237425626,10
85168518,4288238269,0,12,21,1,33,2,3085332947,0
85610883,4157365314,0,14,21,1,22,3,2248843524,2
85610883,4020164258,0,14,21,2,22,3,2248843524,2
85675684,3943175229,0,5,47,2,15,3,274735519,0
86502595,715159059,0,14,20,2,22,3,3270207928,0
86502595,2166518457,0,14,23,1,22,2,3270207928,0
86545292,1583772039,0,14,19,2,22,3,1655526840,0
86565862,10329108,0,14,21,2,22,2,894177098,0
87251102,1006838695,0,14,16,2,22,1,1182064914,0
87840033,3183278547,0,7,24,1,10,3,2849603295,0
87842054,2932861723,0,14,21,1,22,2,3895882101,0
87962584,1269478831,0,8,20,1,26,2,2113793859,0
87962584,3814621161,0,9,15,2,10,2,2113793859,0
87962584,3221482892,0,9,20,1,15,2,2113793859,0
87962584,551538117,0,9,18,1,26,2,2113793859,0
87962584,2650493630,0,8,20,2,10,2,2113793859,0
87962584,1640786388,0,8,21,2,6,2,2113793859,0
87962584,2791418962,0,9,16,2,10,2,2113793859,0
87962584,3037654114,0,9,19,2,10,2,2113793859,0
88377811,1374956141,0,7,23,1,22,3,1769024216,0
88663689,630652349,0,6,17,1,3,2,2814524956,0
88871313,1879908611,0,14,20,2,16,2,2893221825,0
88916665,3406326706,0,7,59,2,10,1,270413907,0
88942214,354026608,0,14,19,2,22,2,3596896117,0
88942214,3076967009,0,14,18,2,20,2,3596896117,0
88942214,2351788775,0,14,23,1,22,2,3596896117,0
89262367,4244109605,0,7,32,1,10,1,2499153038,0
89901423,363257522,0,7,21,2,23,2,491487567,10
91778995,2584536356,0,7,21,2,15,3,313378099,15
91909487,2441936878,0,7,21,1,27,2,835153971,0
92230658,3475233110,0,7,19,1,23,2,1022358750,0
92245848,3035907343,0,10,22,2,7,2,2382451992,0
92434189,469837401,0,7,24,2,27,3,87509532,10
93291131,2495407859,0,8,37,2,10,3,3303939806,12
94390648,666534021,1,7,23,2,15,2,231259314,10
95076039,2254352523,0,7,43,2,10,2,1164954571,0
95759437,2771438232,0,7,34,1,27,2,1253666902,0
95873940,528810329,0,5,22,1,27,2,4117783215,0
96208546,3147626282,1,7,22,2,27,3,3379357728,0
96230245,1386311924,0,7,28,1,22,3,797022676,0
96230245,204568422,0,14,16,2,22,2,797022676,0
96823232,2903662804,0,7,32,2,27,2,7252148,0
96890078,2223946882,0,7,20,1,15,2,3591486701,10
96890078,1150601139,0,7,24,2,15,3,3591486701,10
96890078,2864899561,0,7,23,2,15,3,3591486701,10
97210112,3833425001,0,7,19,1,23,2,933435293,10
97217712,2774351000,0,14,18,1,22,3,1063055103,0
97217712,256692717,0,14,18,2,22,2,1063055103,0
97217712,13301498,0,14,32,1,22,2,1063055103,0
97217712,4115365036,0,14,19,2,22,2,1063055103,0
97217712,3330927216,0,14,18,1,22,2,1063055103,0
97217712,761616937,0,14,14,1,22,2,1063055103,0
97217712,1342961341,0,14,17,2,22,3,1063055103,0
97217712,2282257791,0,14,25,1,31,2,1063055103,0
97217712,613747359,0,14,23,1,22,2,1063055103,0
97217712,1369905557,0,14,20,1,22,2,1063055103,0
97217712,2257286686,0,14,24,1,22,2,1063055103,0
97217712,3269471699,0,14,21,1,22,2,1063055103,0
97217712,2092954906,0,14,17,1,22,3,1063055103,0
97672504,3514195773,0,7,39,1,27,1,237107302,0
98340253,3739086221,0,7,27,1,16,2,73116179,0
98389177,2713603391,0,14,16,2,22,2,2790828259,0
98657663,3525941406,0,14,24,1,22,3,801227329,10
98978060,1567057770,0,14,19,1,22,3,2116101016,10
98978060,917421982,0,7,29,2,22,2,2116101016,10
98978060,3186268838,0,14,19,1,14,3,2116101016,10
98978060,2817061625,0,14,21,1,22,3,2116101016,10
98978060,2648736219,0,5,18,2,22,2,2116101016,10
98978060,848363602,0,14,17,2,22,2,2116101016,10
98978060,3395257600,0,14,22,2,22,3,2116101016,10
98978060,2668221937,0,14,14,1,22,2,2116101016,0
98978060,185422302,0,14,18,1,22,2,2116101016,10
98978060,508282809,0,14,22,1,22,3,2116101016,10
98978060,2342474285,0,14,19,2,22,2,2116101016,10
98978060,4044282675,0,14,19,2,22,2,2116101016,10
99027353,830686203,0,14,22,1,22,2,3549822604,0
99226238,3798379681,0,14,23,1,22,2,1730274730,0
99279011,3054205479,0,7,21,1,23,2,4263401000,0
100417525,3514195773,0,7,39,1,27,3,136422523,0
100652122,336493147,0,14,19,1,22,3,567991985,0
100961464,3180412264,0,7,30,2,15,2,4120551144,0
101008559,659725808,0,14,20,1,22,2,1694625079,0
101017987,893322374,0,7,20,1,22,3,3920242658,0
101017987,2680823346,0,5,22,1,22,3,3920242658,0
101334227,641836752,0,7,36,1,27,3,4154674059,0
101598631,3818890017,0,14,25,1,22,3,3228865556,2
102026311,723110955,0,7,20,1,27,3,2077611317,5
102460414,2223946882,1,7,20,1,15,3,92165606,10
102952604,1309915074,0,7,42,1,15,2,3954652028,0
102972049,2249748129,0,7,27,2,15,2,1703852575,0
104311536,2378242378,0,7,31,1,27,2,3657793171,0
104363229,681315287,0,7,21,1,10,2,85413403,0
104397174,4236087068,0,14,15,2,15,2,1900245709,0
104607440,1030441254,0,8,28,1,15,3,2614086616,0
105698575,2457737664,0,9,23,2,27,2,1677760905,5
105718448,1548216840,0,7,22,1,23,1,2614364215,0
106517927,2903662804,0,7,32,2,27,2,2428567918,0
106978589,1595465532,0,14,19,1,22,3,277580923,0
107443528,3834655845,0,5,23,2,15,3,3017835237,10
108328258,2169945834,0,14,20,1,22,3,1999363021,0
108328258,1541756008,0,14,22,2,22,2,1999363021,0
108508030,3169024744,0,14,23,2,22,2,639218326,0
108743814,3835637004,0,7,30,1,27,3,1952662122,0
108831207,3360609244,0,7,21,1,15,2,2730627794,10
109156359,1757951758,0,7,23,2,10,2,4006139556,10
109156359,3961511121,0,7,23,2,10,2,4006139556,10
109156359,1665746866,0,7,26,1,15,2,4006139556,0
110357109,4236494,0,7,15,2,9,2,937597069,0
110357109,1069507870,0,5,17,1,9,2,937597069,0
110357109,3467219840,0,5,24,1,9,2,937597069,0
110357109,1072368701,0,5,24,2,9,3,937597069,0
110357109,614599699,0,7,17,1,9,2,937597069,0
110357109,2928822295,0,7,25,1,9,2,937597069,0
110700006,2931803878,0,8,34,2,27,2,3152496409,0
110927946,2196976878,0,7,20,1,15,2,2751211293,10
111483358,910947719,0,7,36,1,15,2,2782073144,0
111865818,2885761776,0,7,19,1,26,3,1777423075,0
112957559,708073241,0,7,26,1,10,2,3945060049,0
112957559,4046490355,0,7,20,1,10,2,3945060049,0
115584728,395305791,0,7,38,2,27,1,3093153685,0
116335087,641678389,1,5,35,1,15,2,1632465948,10
116674349,2712853779,0,14,21,1,22,2,3963970446,0
116707400,4164388326,0,7,24,2,22,2,547592105,0
117477937,3108358241,1,7,50,2,27,2,2151230527,0
118574918,2360121322,0,7,18,2,22,3,209522465,0
119334177,609331956,0,7,17,1,22,2,3433080956,0
119334177,3459927853,0,7,30,1,22,2,3433080956,0
119334177,3459927853,0,7,30,1,22,2,3433080956,0
121159616,3870800241,0,7,20,1,19,2,611827874,0
122055810,443655774,0,7,23,2,15,2,3556849298,0
122777568,3044183470,0,14,19,1,22,2,3604336697,0
122777568,2713603391,0,14,16,2,22,2,3604336697,0
122916661,2903662804,0,7,32,2,27,2,415464198,0
123333167,2381922770,0,7,33,2,27,3,2871925562,10
124311055,238446352,0,14,19,2,22,2,2598494937,0
124610391,4244109605,0,7,32,1,10,1,1654338797,0
124989980,4286635694,0,7,29,1,1,2,1348804567,0
125067550,2791418962,0,9,16,2,10,3,1409496639,0
125067550,551538117,0,9,18,1,26,2,1409496639,0
125067550,261990895,0,9,39,1,27,3,1409496639,0
125067550,1741814612,0,9,19,1,10,2,1409496639,0
125548712,4239616087,0,14,23,1,22,3,1005827212,0
125703643,2837984655,0,7,23,2,27,2,1339252841,0
126225732,1834669948,0,14,19,2,22,3,2282413734,0
126225732,492612031,0,14,23,1,22,3,2282413734,0
126225732,875823959,0,14,15,2,22,2,2282413734,0
126225732,4157365314,0,14,21,1,22,2,2282413734,0
126497153,310846555,0,14,19,1,22,3,4181202887,0
126497153,204568422,0,14,16,2,22,2,4181202887,0
126879046,1987194661,0,7,20,1,15,2,274637333,0
126987905,2163304477,0,8,19,1,33,2,3281582610,0
127163854,3799386472,0,27,24,2,27,2,4160332461,0
127240207,3929074393,0,7,22,1,15,2,4086544336,0
127255346,255311196,0,7,30,1,27,2,1014477443,10
127371840,3669633546,0,7,32,2,15,2,274071499,0
127371840,4235386848,0,7,30,2,15,2,274071499,0
127617646,3155504635,0,7,27,2,10,2,240326453,0
127757681,193158441,0,7,103,1,22,2,4259317195,0
127757681,2833011810,0,7,17,2,22,1,4259317195,0
129000851,1109967945,0,7,30,1,27,2,406100486,0
129024729,1080002133,0,7,27,2,27,2,2502344108,10
129024729,1080002133,0,7,27,2,27,2,2502344108,10
129394252,1918148274,0,7,28,2,15,2,1645535779,0
130281276,1989811285,0,7,23,1,22,3,3324517799,0
130281276,3680318580,0,14,23,2,22,2,3324517799,0
130281276,121528378,0,14,23,1,22,3,3324517799,0
130281276,392706219,0,7,18,2,22,2,3324517799,0
130433830,2989025224,0,14,20,2,1,2,1822317317,0
130493588,2791418962,0,9,16,2,10,2,2924377503,0
130493588,3122183291,0,9,20,2,10,2,2924377503,0
130493588,1184737011,0,9,17,2,15,2,2924377503,0
130493588,1269478831,0,8,20,1,26,2,2924377503,0
130493588,3814621161,0,9,15,2,10,2,2924377503,0
130493588,2356937947,0,9,19,2,6,2,2924377503,0
130493588,1640786388,0,8,21,2,6,2,2924377503,0
130493588,3676872343,0,8,20,1,10,2,2924377503,0
130493588,1567970024,0,8,31,1,10,2,2924377503,0
130493588,1280283349,0,8,16,2,10,2,2924377503,0
130493588,3221482892,0,9,20,1,15,2,2924377503,0
130493588,4054029300,0,9,18,1,10,2,2924377503,0
130911918,3669633546,0,7,32,2,15,2,31843335,10
134372956,995603012,0,7,21,1,27,3,3010707541,10
134992377,4214369322,0,14,20,2,22,2,2427854833,0
135744766,1126868438,0,14,18,2,22,2,2686193440,10
136622699,427369081,0,14,19,1,22,2,2513495780,0
137279329,3042360462,1,7,18,1,27,2,3315861384,0
137465175,2381922770,0,7,33,2,27,2,1112393444,0
137663137,2291885035,0,14,17,2,22,2,2704372523,0
137663137,364700925,0,14,23,1,22,2,2704372523,0
137663137,1017536864,0,14,18,1,22,2,2704372523,0
137663137,1301544506,0,14,23,1,22,2,2704372523,0
137663137,3614812788,0,14,19,1,22,2,2704372523,0
137663137,2496837007,0,7,21,2,22,2,2704372523,0
139221822,4129856023,0,7,23,1,23,2,3135711453,0
139229088,2903662804,0,7,32,2,27,2,748414132,0
139769687,1073831349,0,7,21,1,16,2,1482863846,0
140337530,3535608264,0,14,27,1,22,2,74330482,0
140337530,3535608264,0,14,27,1,22,2,74330482,0
140337530,2680823346,0,5,22,1,22,2,74330482,0
140441656,1191714842,1,7,49,2,10,3,493467839,10
141144704,1130967213,0,8,19,2,26,2,2352848324,0
141560926,552316934,0,14,20,2,22,2,1486242800,0
141747067,1018886228,0,14,18,2,22,3,3721578515,0
142411468,2937549539,0,14,22,2,22,2,1959314866,0
142847450,3898478698,0,14,19,1,22,1,1093584998,12
143408758,3601181201,0,14,19,1,22,2,1568855825,0
144329426,2954864792,0,7,25,2,15,2,783002519,0
144997822,3535608264,0,14,27,1,22,2,3929150179,0
144997822,616227847,0,14,22,1,22,2,3929150179,0
145305594,1164338332,0,14,18,2,22,2,2224873438,0
146533907,1484078818,0,14,20,1,22,3,2893229569,0
146887909,3995442796,0,7,27,1,27,2,1335737356,0
146887909,4247553940,0,7,41,1,27,2,1335737356,0
147026651,1799323346,0,7,56,1,16,3,4163305243,12
148481382,3299562450,0,7,19,2,10,3,3920105679,5
149023715,1290399197,0,7,23,2,22,2,3047731087,2
149322935,988213942,0,14,16,1,22,2,1711833893,0
150148297,82923911,0,7,25,2,22,2,1795700034,0
150342414,584188387,0,7,33,1,33,2,3476236647,0
150733034,3642118045,0,7,23,1,22,3,2848079858,0
150954316,1234792409,0,14,24,1,22,2,2289209713,0
150954316,3887778002,0,14,29,1,22,2,2289209713,0
150954316,2244689014,0,14,19,2,15,2,2289209713,0
151129683,863771353,0,7,34,1,26,2,358889309,10
151426211,3035544663,0,7,33,1,10,2,3990097339,0
151502491,383523902,0,12,17,2,9,2,3387112853,0
151502491,1356079140,0,7,41,2,9,2,3387112853,0
151676688,13301498,0,14,32,1,22,2,2412206419,0
152155192,3889944197,0,14,21,2,22,2,4227067401,0
152418051,1168909050,0,7,20,2,27,3,1618377432,2
152418051,1356079140,0,7,41,2,9,3,1618377432,2
152418051,2314166008,0,12,20,1,9,3,1618377432,2
152418051,1123831146,0,7,17,1,9,3,1618377432,2
152418051,3894667987,0,7,20,2,9,2,1618377432,2
152418051,2105508317,0,7,20,1,9,3,1618377432,2
152418051,1666085128,0,7,16,1,9,2,1618377432,0
152418051,3803199563,0,7,19,1,9,2,1618377432,2
152418051,2523562208,0,7,24,2,2,2,1618377432,2
152418051,2458068456,0,12,17,2,9,3,1618377432,2
152418051,2593432040,0,7,19,2,9,2,1618377432,2
152418051,3555641932,0,5,22,1,9,3,1618377432,0
152418051,1749528606,0,7,18,1,9,3,1618377432,0
152418051,4236494,0,7,15,2,9,3,1618377432,2
152418051,2889282959,0,7,17,1,9,3,1618377432,2
152418051,2583651606,0,7,17,2,6,2,1618377432,2
152418051,3909997753,0,7,23,2,9,1,1618377432,2
152418051,160071273,0,7,21,2,9,2,1618377432,2
152418051,1908507314,0,7,20,1,27,2,1618377432,2
152418051,2467409062,1,7,17,2,9,3,1618377432,0
152418051,1923507186,0,7,16,1,9,2,1618377432,0
152418051,244644122,0,5,20,1,9,3,1618377432,2
152418051,964607716,0,7,20,2,33,3,1618377432,0
152418051,2818464367,0,7,36,1,9,3,1618377432,2
152418051,2563679078,0,12,16,1,9,2,1618377432,2
152418051,1875891307,0,7,15,2,9,2,1618377432,0
152418051,912476748,0,5,20,2,9,2,1618377432,0
152418051,1544526064,0,7,25,1,27,2,1618377432,2
152418051,4103253513,0,5,18,2,9,2,1618377432,2
152418051,3294080054,0,7,16,1,9,3,1618377432,2
152418051,681010476,0,12,16,1,9,3,1618377432,2
153348140,3279061945,0,14,22,1,22,2,4236318325,0
153477774,1833128849,0,14,20,1,15,2,89886176,0
153565237,3843287866,0,14,20,1,22,3,4160070266,2
154173769,1707278925,0,7,23,1,26,2,3646788434,0
154173769,97374877,0,7,22,1,27,2,3646788434,0
154173769,310296684,0,7,21,1,5,3,3646788434,0
154173769,1935452377,0,5,20,1,5,3,3646788434,0
154199197,2635167233,0,14,19,1,22,2,4276246641,0
155001219,3308173668,0,14,24,1,22,2,1725297133,0
155266309,1672939792,1,7,103,1,15,2,1319088964,0
155693996,3191592351,0,14,18,2,22,3,2633987682,0
156353771,41934198,0,7,19,1,19,2,2315928166,0
156494494,33930603,0,21,30,1,26,3,1381959156,0
157268636,4075466480,0,5,34,1,23,1,2290880181,0
157465517,3287429621,0,9,20,1,27,2,4184591773,0
158163508,2834313805,0,7,32,1,27,2,1177285369,0
158205194,4122483286,0,7,19,1,27,3,218067063,5
158767969,3715196259,0,7,25,1,23,2,2998928502,0
159812477,3865016311,0,14,21,1,22,3,655896903,0
159854054,866032649,0,7,36,2,10,1,3698958259,0
160567780,96542289,0,7,21,1,27,3,4150167848,5
161579832,2931803878,0,8,34,2,27,2,1841700844,0
161896320,2008761267,0,7,31,1,15,2,413924299,0
162042943,3395187066,0,7,36,2,19,3,2312231976,0
