65116502,2810232094,0,6,1994,2,283,2.5
65116502,1467809542,0,6,1994,2,283,2.5
65116502,894829625,0,6,1994,2,283,2.5
65116502,4264661415,1,6,1994,2,283,3
67355582,2975829844,0,6,1987,1,89,2.5
67355582,3022995002,0,6,1987,1,89,2.5
67355582,2740101266,0,6,1987,1,89,2.5
67355582,1183309937,0,6,1987,1,89,2.5
67355582,3218113289,0,6,1987,1,89,2.5
67355582,3611646220,0,6,1987,1,89,2.5
67355582,3501300823,0,6,1987,1,89,2.5
71092144,3735036412,0,11,1993,1,138,2.5
71092144,3494003218,0,11,1993,1,138,2.5
71092144,1458428999,0,11,1993,1,138,2.5
71092144,3676729604,0,11,1993,1,138,2.5
71092144,289899674,0,11,1993,1,138,2.5
71092144,1319656469,0,11,1993,1,138,2.5
73830292,2051603944,0,7,1995,2,223,2.5
73830292,3199229320,0,7,1995,2,223,2.5
73830292,3790866767,0,7,1995,2,223,2.5
73830292,1613671569,0,7,1995,2,223,2.5
73830292,130493588,0,7,1995,2,223,2.5
73830292,4242816413,0,7,1995,2,223,2.5
74368740,3886183264,0,6,1978,2,171,2.5
74368740,435473446,0,6,1978,2,171,2.5
74368740,1801175686,0,6,1978,2,171,2.5
74368740,2090317215,0,6,1978,2,171,2.5
74368740,73584564,0,6,1978,2,171,2.5
74368740,11077318,0,6,1978,2,171,2.5
74504185,2643833505,0,11,1995,1,228,2.5
74504185,633659090,0,11,1995,1,228,2.5
74504185,771676713,0,11,1995,1,228,2.5
74504185,1148012652,0,11,1995,1,228,2.5
74504185,1361307272,0,11,1995,1,228,2.5
74504185,2529072432,0,11,1995,1,228,2.5
74504185,907302600,0,11,1995,1,228,2.5
74504185,955398943,0,11,1995,1,228,2.5
74504185,278651783,0,11,1995,1,228,2.5
75001773,2621315686,0,5,1981,1,125,2.5
75001773,10609218,0,5,1981,1,125,2.5
75001773,1716470668,0,5,1981,1,125,2.5
75001773,1902753965,0,5,1981,1,125,2.5
75001773,1892018889,0,5,1981,1,125,2.5
75436593,1047967283,1,6,1967,2,262,3
75436593,997929928,1,6,1967,2,262,3
75436593,3033694655,1,6,1967,2,262,3
75436593,4172382349,1,6,1967,2,262,3
75436593,2653923514,0,6,1967,2,262,2.5
75436593,934970634,0,6,1967,2,262,2.5
76313799,1203717384,0,6,1995,2,180,2.5
76313799,673098017,0,6,1995,2,180,2.5
76313799,1269035551,0,6,1995,2,180,2.5
76313799,268233790,0,6,1995,2,180,2.5
76313799,2642707561,0,6,1995,2,180,2.5
76313799,2149464820,0,6,1995,2,180,2.5
76313799,1469291456,0,6,1995,2,180,2.5
77627621,3826292515,0,6,1989,1,92,2.5
77627621,724969489,0,6,1989,1,92,2.5
77627621,3258757385,0,6,1989,1,92,2.5
77627621,4269687196,0,6,1989,1,92,2.5
77627621,3258757385,0,6,1989,1,92,2.5
77627621,2429151401,0,6,1989,1,92,2.5
80365330,559618821,0,6,1993,1,69,2.5
80365330,3302719635,0,6,1993,1,69,2.5
80365330,218221722,0,6,1993,1,69,2.5
80365330,514153585,0,6,1993,1,69,2.5
80365330,2431677639,0,6,1993,1,69,2.5
80365330,2806565970,0,6,1993,1,69,2.5
81053968,1767325091,0,1,1993,1,223,2.5
81053968,1544421101,1,1,1993,1,223,3
81053968,3289683998,0,1,1993,1,223,2.5
81053968,2153037761,0,1,1993,1,223,2.5
81053968,2465528861,0,1,1993,1,223,2.5
81053968,3963798906,0,1,1993,1,223,2.5
87299174,4002798045,1,6,1993,2,84,3
87299174,1271330281,0,6,1993,2,84,2.5
87299174,3819567837,0,6,1993,2,84,2.5
87299174,3789029184,0,6,1993,2,84,2.5
87299174,3680209340,0,6,1993,2,84,2.5
92401917,949540452,0,6,1991,2,1,2.5
92401917,3472004495,0,6,1991,2,1,2.5
92401917,1423412400,0,6,1991,2,1,2.5
92401917,2823343043,0,6,1991,2,1,2.5
92401917,693857041,0,6,1991,2,1,2.5
92401917,2108188468,0,6,1991,2,1,2.5
93148987,1600413013,0,11,1997,1,138,2.5
93148987,2382247676,0,11,1997,1,138,2.5
93148987,3326401128,0,11,1997,1,138,2.5
93148987,2235632935,0,11,1997,1,138,2.5
93148987,955398943,0,11,1997,1,138,2.5
93148987,518477191,0,11,1997,1,138,2.5
93148987,602394192,0,11,1997,1,138,2.5
94142526,990256291,0,6,1993,1,255,2.5
94142526,1545194399,0,6,1993,1,255,2.5
94142526,551112142,0,6,1993,1,255,2.5
94142526,1356197621,0,6,1993,1,255,2.5
94142526,873255426,0,6,1993,1,255,2.5
94142526,2757258727,0,6,1993,1,255,2.5
94142526,467130966,0,6,1993,1,255,2.5
96920130,1241270051,0,11,1992,1,283,2.5
96920130,2628680570,0,11,1992,1,283,2.5
96920130,1776393554,0,11,1992,1,283,2.5
96920130,450130761,0,11,1992,1,283,2.5
96920130,615488222,0,11,1992,1,283,2.5
96920130,2429675854,0,11,1992,1,283,2.5
97062150,3950589515,0,6,1995,2,181,2.5
97062150,268233790,0,6,1995,2,181,2.5
97062150,3849306291,0,6,1995,2,181,2.5
97062150,2007279414,0,6,1995,2,181,2.5
97062150,2073609284,0,6,1995,2,181,2.5
97062150,2498491194,0,6,1995,2,181,2.5
99141124,2724941310,0,6,1972,2,85,2.5
99141124,392383010,0,6,1972,2,85,2.5
99141124,2803078645,0,6,1972,2,85,2.5
99141124,3488277311,0,6,1972,2,85,2.5
99141124,2953583082,0,6,1972,2,85,2.5
99141124,3180156897,0,6,1972,2,85,2.5
99141124,299139894,0,6,1972,2,85,2.5
103955826,178831464,0,11,1998,1,138,2.5
103955826,3726270158,0,11,1998,1,138,2.5
103955826,2643833505,0,11,1998,1,138,2.5
103955826,424521338,0,11,1998,1,138,2.5
103955826,3581275802,0,11,1998,1,138,2.5
103955826,3949611603,0,11,1998,1,138,2.5
103955826,2130616732,0,11,1998,1,138,2.5
105347632,2679521343,0,6,1957,2,126,2.5
105347632,3525619764,0,6,1957,2,126,2.5
105347632,3376050735,0,6,1957,2,126,2.5
105347632,1767661989,0,6,1957,2,126,2.5
105347632,2257585691,0,6,1957,2,126,2.5
105347632,1558280207,0,6,1957,2,126,2.5
105347632,3892571955,0,6,1957,2,126,2.5
105347632,738076221,0,6,1957,2,126,2.5
105347632,2182496817,0,6,1957,2,126,2.5
105347632,2626832189,0,6,1957,2,126,2.5
105347632,366857842,0,6,1957,2,126,2.5
105347632,2708627209,0,6,1957,2,126,2.5
105347632,186107339,0,6,1957,2,126,2.5
105347632,4001241592,0,6,1957,2,126,2.5
109457319,426902061,0,11,1995,2,138,2.5
109457319,1044854627,1,11,1995,2,138,3
109457319,2776566965,0,11,1995,2,138,2.5
109457319,3632072502,0,11,1995,2,138,2.5
109457319,1832462541,0,11,1995,2,138,2.5
109457319,955398943,0,11,1995,2,138,2.5
109457319,1532377761,0,11,1995,2,138,2.5
109457319,1600413013,1,11,1995,2,138,3
110128780,3565166403,0,11,1990,1,138,2.5
110128780,3855266116,0,11,1990,1,138,2.5
110128780,1390707377,0,11,1990,1,138,2.5
110128780,2529072432,0,11,1990,1,138,2.5
110128780,1532377761,0,11,1990,1,138,2.5
110128780,955398943,0,11,1990,1,138,2.5
110342379,3770119781,0,11,1996,1,138,2.5
110342379,1530709861,0,11,1996,1,138,2.5
110342379,633659090,0,11,1996,1,138,2.5
110342379,784509544,0,11,1996,1,138,2.5
110342379,3183605169,0,11,1996,1,138,2.5
110342379,982153847,0,11,1996,1,138,2.5
110342379,2130616732,0,11,1996,1,138,2.5
110342379,1641491432,0,11,1996,1,138,2.5
110342379,97217712,0,11,1996,1,138,2.5
110342379,252563955,0,11,1996,1,138,2.5
110342379,3295999782,0,11,1996,1,138,2.5
110342379,861118590,0,11,1996,1,138,2.5
110342379,642644408,0,11,1996,1,138,2.5
113021847,955398943,0,11,1992,1,137,2.5
113021847,1604908519,0,11,1992,1,137,2.5
113021847,2933717037,0,11,1992,1,137,2.5
113021847,2643833505,0,11,1992,1,137,2.5
113021847,278651783,0,11,1992,1,137,2.5
113021847,2389263741,0,11,1992,1,137,2.5
113021847,424727744,0,11,1992,1,137,2.5
113021847,1334001859,0,11,1992,1,137,2.5
113021847,2214347761,0,11,1992,1,137,2.5
118243744,3271725028,0,6,1992,1,1,2.5
118243744,718107120,1,6,1992,1,1,3
118243744,259600765,0,6,1992,1,1,2.5
118243744,2755327289,0,6,1992,1,1,2.5
118243744,196924436,0,6,1992,1,1,2.5
118243744,3731778741,0,6,1992,1,1,2.5
118243744,2816622892,0,6,1992,1,1,2.5
122743553,1845786756,0,5,1978,1,203,2.5
122743553,44607617,0,5,1978,1,203,2.5
122743553,1528500344,0,5,1978,1,203,2.5
122743553,3281130769,1,5,1978,1,203,3
122743553,3922290830,0,5,1978,1,203,2.5
122743553,152418051,0,5,1978,1,203,2.5
128581247,4219761316,0,7,1969,1,223,2.5
128581247,3754394539,0,7,1969,1,223,2.5
128581247,498238691,0,7,1969,1,223,2.5
128581247,2153037761,0,7,1969,1,223,2.5
128581247,1386404286,0,7,1969,1,223,2.5
128581247,3022634670,0,7,1969,1,223,2.5
130441156,1810485930,0,11,1986,1,138,2.5
130441156,2856764723,0,11,1986,1,138,2.5
130441156,642907744,0,11,1986,1,138,2.5
130441156,1012343640,0,11,1986,1,138,2.5
130441156,3251218411,0,11,1986,1,138,2.5
130441156,2277754128,0,11,1986,1,138,2.5
131621903,1788874248,0,11,1987,1,138,2.5
131621903,2509086570,0,11,1987,1,138,2.5
131621903,1731351853,0,11,1987,1,138,2.5
131621903,2218325768,0,11,1987,1,138,2.5
131621903,900803265,0,11,1987,1,138,2.5
131621903,496131340,0,11,1987,1,138,2.5
131621903,2873249283,0,11,1987,1,138,2.5
137002204,4125420656,0,6,1991,1,189,2.5
137002204,1718413929,0,6,1991,1,189,2.5
137002204,3251813967,0,6,1991,1,189,2.5
137002204,1501679119,0,6,1991,1,189,2.5
137002204,1812117472,0,6,1991,1,189,2.5
137002204,2428145712,0,6,1991,1,189,2.5
138126692,312761834,0,6,1994,1,179,2.5
138126692,952519340,0,6,1994,1,179,2.5
138126692,1587116147,0,6,1994,1,179,2.5
138126692,268233790,0,6,1994,1,179,2.5
138126692,3849306291,0,6,1994,1,179,2.5
138126692,3048578499,0,6,1994,1,179,2.5
138126692,2007279414,0,6,1994,1,179,2.5
139480407,3802870894,0,11,1994,1,138,2.5
139480407,1993111201,0,11,1994,1,138,2.5
139480407,1779648453,0,11,1994,1,138,2.5
139480407,4123796524,0,11,1994,1,138,2.5
139480407,955398943,0,11,1994,1,138,2.5
139480407,1532377761,0,11,1994,1,138,2.5
139480407,4260484947,0,11,1994,1,138,2.5
139480407,3632072502,0,11,1994,1,138,2.5
141849067,1269035551,0,6,1993,1,179,2.5
141849067,3048578499,0,6,1993,1,179,2.5
141849067,952519340,0,6,1993,1,179,2.5
141849067,268233790,0,6,1993,1,179,2.5
141849067,2007279414,0,6,1993,1,179,2.5
141849067,3849306291,0,6,1993,1,179,2.5
146035325,486546531,0,8,1994,2,223,2.5
146035325,3113660150,0,8,1994,2,223,2.5
146035325,599395378,0,8,1994,2,223,2.5
146035325,3470999302,0,8,1994,2,223,2.5
146035325,2906696294,0,8,1994,2,223,2.5
146035325,1520335024,0,8,1994,2,223,2.5
146035325,2153037761,0,8,1994,2,223,2.5
147627126,703370904,0,11,1993,2,283,2.5
147627126,3702049129,0,11,1993,2,283,2.5
147627126,3488779034,0,11,1993,2,283,2.5
147627126,4136385770,0,11,1993,2,283,2.5
147627126,3504788955,0,11,1993,2,283,2.5
147627126,2698678033,0,11,1993,2,283,2.5
149914134,1269035551,1,6,1994,2,180,3
149914134,2007279414,1,6,1994,2,180,3
149914134,1816813281,0,6,1994,2,180,2.5
149914134,3849306291,0,6,1994,2,180,2.5
149914134,2498491194,0,6,1994,2,180,2.5
149914134,1076364848,0,6,1994,2,180,2.5
151534919,2643833505,0,11,1998,2,138,2.5
151534919,3913403716,0,11,1998,2,138,2.5
151534919,1361307272,0,11,1998,2,138,2.5
151534919,907302600,0,11,1998,2,138,2.5
151534919,2401458775,0,11,1998,2,138,2.5
151534919,4004100709,0,11,1998,2,138,2.5
151534919,2133183406,0,11,1998,2,138,2.5
160230482,952519340,0,6,1995,1,181,2.5
160230482,2498491194,0,6,1995,1,181,2.5
160230482,3309338938,0,6,1995,1,181,2.5
160230482,1076364848,0,6,1995,1,181,2.5
160230482,1902753965,0,6,1995,1,181,2.5
160230482,3776957253,0,6,1995,1,181,2.5
160230482,2149464820,0,6,1995,1,181,2.5
160230482,1269035551,0,6,1995,1,181,2.5
160230482,4244463632,0,6,1995,1,181,2.5
160230482,2007279414,0,6,1995,1,181,2.5
160673392,198166767,0,11,1991,1,283,2.5
160673392,702971420,0,11,1991,1,283,2.5
160673392,3343711990,0,11,1991,1,283,2.5
160673392,1133385189,0,11,1991,1,283,2.5
160673392,2803195749,0,11,1991,1,283,2.5
160673392,1448086840,0,11,1991,1,283,2.5
166773493,4080944038,0,6,1991,2,179,2.5
166773493,1844176380,0,6,1991,2,179,2.5
166773493,268233790,0,6,1991,2,179,2.5
166773493,2149464820,0,6,1991,2,179,2.5
166773493,2007279414,0,6,1991,2,179,2.5
166773493,1269035551,0,6,1991,2,179,2.5
167608261,4002798045,0,14,1993,2,255,2.5
167608261,1271330281,0,14,1993,2,255,2.5
167608261,2132888830,0,14,1993,2,255,2.5
167608261,3680209340,0,14,1993,2,255,2.5
167608261,1838843061,0,14,1993,2,255,2.5
167608261,3229573153,0,14,1993,2,255,2.5
168520465,1212947698,0,11,1990,2,138,2.5
168520465,1425335642,0,11,1990,2,138,2.5
168520465,3047285147,0,11,1990,2,138,2.5
168520465,3263622673,0,11,1990,2,138,2.5
168520465,2490603461,0,11,1990,2,138,2.5
168520465,633659090,0,11,1990,2,138,2.5
168520465,1133385189,0,11,1990,2,138,2.5
168520465,263253434,0,11,1990,2,138,2.5
168520465,3429508261,0,11,1990,2,138,2.5
168520465,2130616732,0,11,1990,2,138,2.5
176349030,791187416,0,6,1992,2,1,2.5
176349030,4224104772,0,6,1992,2,1,2.5
176349030,2824762134,0,6,1992,2,1,2.5
176349030,116205891,0,6,1992,2,1,2.5
176349030,4133637044,0,6,1992,2,1,2.5
176349030,3575536012,1,6,1992,2,1,3
178408585,450130761,0,11,1986,1,283,2.5
178408585,2803195749,0,11,1986,1,283,2.5
178408585,2120779072,0,11,1986,1,283,2.5
178408585,2479111332,0,11,1986,1,283,2.5
178408585,1699561506,0,11,1986,1,283,2.5
178408585,3066409179,0,11,1986,1,283,2.5
178408585,2628680570,0,11,1986,1,283,2.5
178408585,3249170164,0,11,1986,1,283,2.5
178408585,1427467626,0,11,1986,1,283,2.5
180191037,3267801312,0,6,1979,2,1,2.5
180191037,3663077452,1,6,1979,2,1,3
180191037,2139851240,0,6,1979,2,1,2.5
180191037,517636552,0,6,1979,2,1,2.5
180191037,442600417,0,6,1979,2,1,2.5
180191037,746497547,0,6,1979,2,1,2.5
180191037,3989395314,1,6,1979,2,1,3
180191037,527677263,0,6,1979,2,1,2.5
180191037,105414247,1,6,1979,2,1,3
180191037,3342533717,0,6,1979,2,1,2.5
180191037,1745394194,0,6,1979,2,1,2.5
180191037,2171670615,0,6,1979,2,1,2.5
180191037,3375367183,0,6,1979,2,1,2.5
180191037,856829354,0,6,1979,2,1,2.5
180191037,2580599648,0,6,1979,2,1,2.5
180191037,3611020962,0,6,1979,2,1,2.5
180191037,4241740470,0,6,1979,2,1,2.5
180191037,3492796375,0,6,1979,2,1,2.5
180191037,1656059935,0,6,1979,2,1,2.5
180191037,2491497470,0,6,1979,2,1,2.5
180191037,3260635116,0,6,1979,2,1,2.5
180191037,1690995478,0,6,1979,2,1,2.5
180191037,273902811,0,6,1979,2,1,2.5
180191037,144836311,0,6,1979,2,1,2.5
180191037,1287096175,0,6,1979,2,1,2.5
180191037,2718272622,0,6,1979,2,1,2.5
180191037,4057581717,0,6,1979,2,1,2.5
180191037,2520708953,0,6,1979,2,1,2.5
180191037,1487776549,0,6,1979,2,1,2.5
180191037,2286605851,0,6,1979,2,1,2.5
180191037,4275430082,0,6,1979,2,1,2.5
180191037,3464625870,0,6,1979,2,1,2.5
180191037,1049315016,0,6,1979,2,1,2.5
180191037,3555408068,0,6,1979,2,1,2.5
180191037,1035926205,0,6,1979,2,1,2.5
180191037,1300982397,0,6,1979,2,1,2.5
180191037,2586617318,0,6,1979,2,1,2.5
180191037,987194908,0,6,1979,2,1,2.5
180191037,1340225642,0,6,1979,2,1,2.5
180191037,2241189246,0,6,1979,2,1,2.5
180191037,2827721613,0,6,1979,2,1,2.5
180191037,453613647,0,6,1979,2,1,2.5
180191037,3153590943,0,6,1979,2,1,2.5
180191037,4250174466,0,6,1979,2,1,2.5
181961047,4142448875,0,11,1996,2,103,2.5
181961047,364572656,0,11,1996,2,103,2.5
181961047,473090869,0,11,1996,2,103,2.5
181961047,3928440935,0,11,1996,2,103,2.5
181961047,4036898534,0,11,1996,2,103,2.5
181961047,699952923,0,11,1996,2,103,2.5
181961047,990606533,0,11,1996,2,103,2.5
182290053,2130616732,0,11,1997,1,138,2.5
182290053,2529072432,0,11,1997,1,138,2.5
182290053,2643833505,0,11,1997,1,138,2.5
182290053,2401458775,0,11,1997,1,138,2.5
182290053,955398943,0,11,1997,1,138,2.5
182290053,3731940597,0,11,1997,1,138,2.5
183980147,638380151,0,6,1989,1,125,2.5
183980147,4195311930,0,6,1989,1,125,2.5
183980147,2905904014,1,6,1989,1,125,3
183980147,1710908750,1,6,1989,1,125,3
183980147,1677917066,1,6,1989,1,125,3
183980147,628034280,0,6,1989,1,125,2.5
188875346,559618821,0,11,1994,2,79,2.5
188875346,1488068589,0,11,1994,2,79,2.5
188875346,2806565970,0,11,1994,2,79,2.5
188875346,3863879024,0,11,1994,2,79,2.5
188875346,3045187509,0,11,1994,2,79,2.5
188875346,146533907,0,11,1994,2,79,2.5
192951763,1641491432,0,11,1992,1,138,2.5
192951763,2368083210,0,11,1992,1,138,2.5
192951763,719337372,0,11,1992,1,138,2.5
192951763,1154762179,0,11,1992,1,138,2.5
192951763,2259285302,0,11,1992,1,138,2.5
192951763,1205670273,0,11,1992,1,138,2.5
192951763,1527128646,0,11,1992,1,138,2.5
192951763,3626560268,0,11,1992,1,138,2.5
192951763,2927716511,0,11,1992,1,138,2.5
195055182,1466704967,0,6,1991,1,283,2.5
195055182,353933726,0,6,1991,1,283,2.5
195055182,2829598154,0,6,1991,1,283,2.5
195055182,2913407142,0,6,1991,1,283,2.5
195055182,2438057172,0,6,1991,1,283,2.5
195055182,460112184,0,6,1991,1,283,2.5
207382248,2178346412,0,6,1992,1,125,2.5
207382248,457574593,0,6,1992,1,125,2.5
207382248,2700675460,0,6,1992,1,125,2.5
207382248,1252467098,0,6,1992,1,125,2.5
207382248,1219797368,0,6,1992,1,125,2.5
207382248,3424643087,0,6,1992,1,125,2.5
207382248,3770158409,0,6,1992,1,125,2.5
207382248,4190936606,0,6,1992,1,125,2.5
207382248,3315807711,0,6,1992,1,125,2.5
207614139,446911604,0,6,1973,1,1,2.5
207614139,2485173442,0,6,1973,1,1,2.5
207614139,1506510838,0,6,1973,1,1,2.5
207614139,3323741493,0,6,1973,1,1,2.5
207614139,882329142,0,6,1973,1,1,2.5
207614139,3870329460,0,6,1973,1,1,2.5
207614139,4097912049,0,6,1973,1,1,2.5
207614139,2384130097,0,6,1973,1,1,2.5
207614139,3628169071,0,6,1973,1,1,2.5
207614139,361866379,0,6,1973,1,1,2.5
207614139,627952525,0,6,1973,1,1,2.5
207614139,422777830,0,6,1973,1,1,2.5
207614139,850932284,0,6,1973,1,1,2.5
207614139,1941775540,0,6,1973,1,1,2.5
207614139,2057236313,1,6,1973,1,1,3
207614139,104070,0,6,1973,1,1,2.5
207614139,3208056309,0,6,1973,1,1,2.5
207614139,1397515488,0,6,1973,1,1,2.5
207614139,3305677128,0,6,1973,1,1,2.5
207614139,3900897464,0,6,1973,1,1,2.5
207614139,3631925742,0,6,1973,1,1,2.5
207614139,2006849293,0,6,1973,1,1,2.5
207614139,2847457373,0,6,1973,1,1,2.5
207614139,1507489572,1,6,1973,1,1,3
207614139,1748949720,0,6,1973,1,1,2.5
207614139,2090096046,0,6,1973,1,1,2.5
207614139,2374301539,1,6,1973,1,1,3
207614139,3338909495,0,6,1973,1,1,2.5
207614139,3218113289,0,6,1973,1,1,2.5
207614139,870899349,0,6,1973,1,1,2.5
207614139,4092123930,1,6,1973,1,1,3
207614139,4275430082,0,6,1973,1,1,2.5
207614139,1035926205,0,6,1973,1,1,2.5
207614139,4007892577,0,6,1973,1,1,2.5
207614139,3251235057,0,6,1973,1,1,2.5
207614139,2671682966,0,6,1973,1,1,2.5
207614139,2689936663,0,6,1973,1,1,2.5
207614139,910713526,0,6,1973,1,1,2.5
207614139,1258222204,0,6,1973,1,1,2.5
207614139,4170509642,0,6,1973,1,1,2.5
207614139,1128270383,0,6,1973,1,1,2.5
207614139,1421721293,0,6,1973,1,1,2.5
207614139,4217652951,0,6,1973,1,1,2.5
207614139,722924797,0,6,1973,1,1,2.5
207614139,188202951,0,6,1973,1,1,2.5
207614139,667664881,0,6,1973,1,1,2.5
207614139,2411388169,0,6,1973,1,1,2.5
207614139,3084875554,0,6,1973,1,1,2.5
207614139,1051329292,0,6,1973,1,1,2.5
207614139,2896451394,0,6,1973,1,1,2.5
207614139,3073190206,0,6,1973,1,1,2.5
207614139,951253136,0,6,1973,1,1,2.5
